Name           :	Sample5	
User           :		
Date           :	2023-xx-xx	

Probe1         :		
Perimeter      : 		

Probe2         :		
Perimeter      : 		

Trough         :		
Width          :		
Area           :		
Symmetric comp :		

Subphase       :		
Surface tension:		
pH             :		
Temperature    :		

Addition       :		
Concentration  :		
Unit           :	         	

Substance1     :		
MW             :		
Concentration  :		
Unit           :	           	
Volume         :		

Substance2     :		
MW             : 		
Concentration  : 		
Unit           :	         	
Volume         : 		

Substrate      :		
Height         : 		
Shape          : 	       	
Width          :		
Thickness      :		


t[s]	Bpos	Bspd	A[cm²]	Mma[Å²]	P1[mN/m]	P2[mN/m]	T[°C]	SP[V]	pH	AD[V]
625,11	103,602	10,000	83,85	986,79	7,1316	0,0000	24,47	-4,879	0,62	0,000
626,25	103,802	10,000	83,55	983,26	7,1601	0,0000	24,47	-4,879	0,62	0,000
627,38	103,986	10,000	83,27	980,02	7,1806	0,0000	24,47	-4,879	0,62	0,000
628,51	104,169	10,000	83,00	976,79	7,2052	0,0000	24,47	-4,879	0,62	0,000
629,64	104,369	10,000	82,70	973,26	7,2317	0,0000	24,47	-4,879	0,62	0,000
630,77	104,552	10,000	82,42	970,02	7,2599	0,0000	24,47	-4,879	0,62	0,000
631,90	104,736	10,000	82,15	966,79	7,2838	0,0000	24,47	-4,879	0,62	0,000
633,02	104,919	10,000	81,87	963,55	7,3064	0,0000	24,47	-4,879	0,62	0,000
634,15	105,102	10,000	81,60	960,31	7,3358	0,0000	24,47	-4,879	0,62	0,000
635,28	105,301	10,000	81,30	956,80	7,3646	0,0000	24,47	-4,879	0,62	0,000
636,39	105,484	10,000	81,02	953,57	7,3886	0,0000	24,47	-4,879	0,62	0,000
637,40	105,652	10,000	80,77	950,60	7,4055	0,0000	24,47	-4,879	0,62	0,000
638,53	105,836	10,000	80,50	947,37	7,4355	0,0000	24,47	-4,879	0,62	0,000
639,65	106,018	10,000	80,22	944,15	7,4584	0,0000	24,47	-4,879	0,62	0,000
640,78	106,201	10,000	79,95	940,92	7,4846	0,0000	24,47	-4,879	0,62	0,000
641,91	106,402	10,000	79,65	937,36	7,5121	0,0000	24,47	-4,879	0,62	0,000
643,05	106,585	10,000	79,37	934,13	7,5352	0,0000	24,47	-4,879	0,62	0,000
644,18	106,768	10,000	79,10	930,91	7,5642	0,0000	24,47	-4,879	0,62	0,000
645,32	106,969	10,000	78,80	927,36	7,5920	0,0000	24,47	-4,879	0,62	0,000
646,45	107,151	10,000	78,52	924,15	7,6175	0,0000	24,47	-4,879	0,62	0,000
647,58	107,334	10,000	78,25	920,91	7,6419	0,0000	24,47	-4,879	0,62	0,000
648,71	107,517	10,000	77,97	917,67	7,6655	0,0000	24,47	-4,879	0,62	0,000
649,84	107,719	10,000	77,67	914,12	7,6903	0,0000	24,47	-4,879	0,62	0,000
650,98	107,902	10,000	77,40	910,88	7,7148	0,0000	24,47	-4,879	0,62	0,000
652,11	108,085	10,000	77,12	907,65	7,7404	0,0000	24,47	-4,879	0,62	0,000
653,24	108,267	10,000	76,85	904,43	7,7634	0,0000	24,47	-4,879	0,62	0,000
654,37	108,469	10,000	76,55	900,88	7,7942	0,0000	24,47	-4,879	0,62	0,000
655,51	108,652	10,000	76,27	897,65	7,8159	0,0000	24,47	-4,879	0,62	0,000
656,63	108,835	10,000	76,00	894,41	7,8402	0,0000	24,47	-4,879	0,62	0,000
657,76	109,017	10,000	75,72	891,20	7,8645	0,0000	24,47	-4,879	0,62	0,000
658,90	109,219	10,000	75,42	887,64	7,8918	0,0000	24,47	-4,879	0,62	0,000
660,02	109,402	10,000	75,15	884,41	7,9131	0,0000	24,47	-4,879	0,62	0,000
661,15	109,585	10,000	74,87	881,17	7,9396	0,0000	24,47	-4,879	0,62	0,000
662,28	109,769	10,000	74,60	877,93	7,9684	0,0000	24,47	-4,879	0,62	0,000
663,28	109,934	10,000	74,35	875,01	7,9896	0,0000	24,47	-4,879	0,62	0,000
664,41	110,135	10,000	74,05	871,46	8,0134	0,0000	24,47	-4,879	0,62	0,000
665,55	110,319	10,000	73,77	868,22	8,0413	0,0000	24,47	-4,879	0,62	0,000
666,68	110,502	10,000	73,50	864,99	8,0643	0,0000	24,47	-4,879	0,62	0,000
667,82	110,702	10,000	73,20	861,46	8,0896	0,0000	24,47	-4,879	0,62	0,000
668,95	110,885	10,000	72,92	858,22	8,1145	0,0000	24,47	-4,879	0,62	0,000
670,08	111,067	10,000	72,65	855,01	8,1353	0,0000	24,47	-4,879	0,62	0,000
671,21	111,252	10,000	72,37	851,75	8,1589	0,0000	24,47	-4,879	0,62	0,000
672,33	111,435	10,000	72,10	848,51	8,1764	0,0000	24,47	-4,879	0,62	0,000
673,46	111,635	10,000	71,80	844,98	8,2040	0,0000	24,47	-4,879	0,62	0,000
674,60	111,819	10,000	71,52	841,74	8,2356	0,0000	24,47	-4,879	0,62	0,000
675,74	112,001	10,000	71,25	838,53	8,2567	0,0000	24,47	-4,879	0,62	0,000
676,87	112,201	10,000	70,95	835,00	8,2820	0,0000	24,47	-4,879	0,62	0,000
678,00	112,384	10,000	70,67	831,76	8,3042	0,0000	24,47	-4,879	0,62	0,000
679,11	112,569	10,000	70,40	828,50	8,3311	0,0000	24,47	-4,879	0,62	0,000
680,24	112,752	10,000	70,12	825,27	8,3472	0,0000	24,47	-4,879	0,62	0,000
681,38	112,935	10,000	69,85	822,03	8,3687	0,0000	24,47	-4,879	0,62	0,000
682,50	113,135	10,000	69,55	818,50	8,3939	0,0000	24,46	-4,879	0,62	0,000
683,50	113,301	10,000	69,30	815,58	8,4159	0,0000	24,46	-4,879	0,62	0,000
684,63	113,485	10,000	69,02	812,32	8,4356	0,0000	24,46	-4,879	0,62	0,000
685,76	113,669	10,000	68,75	809,09	8,4581	0,0000	24,46	-4,879	0,62	0,000
686,90	113,851	10,000	68,47	805,87	8,4758	0,0000	24,46	-4,879	0,62	0,000
688,03	114,051	10,000	68,17	802,34	8,5038	0,0000	24,46	-4,879	0,62	0,000
689,16	114,235	10,000	67,90	799,08	8,5247	0,0000	24,46	-4,879	0,62	0,000
690,29	114,418	10,000	67,62	795,85	8,5463	0,0000	24,46	-4,879	0,62	0,000
691,42	114,601	10,000	67,35	792,63	8,5722	0,0000	24,46	-4,879	0,62	0,000
692,54	114,802	10,000	67,05	789,08	8,5937	0,0000	24,46	-4,879	0,62	0,000
693,68	114,985	10,000	66,77	785,84	8,6147	0,0000	24,46	-4,879	0,62	0,000
694,81	115,168	10,000	66,50	782,61	8,6378	0,0000	24,46	-4,879	0,62	0,000
695,93	115,352	10,000	66,22	779,37	8,6632	0,0000	24,46	-4,879	0,62	0,000
697,06	115,551	10,000	65,92	775,86	8,6766	0,0000	24,46	-4,879	0,62	0,000
698,21	115,735	10,000	65,65	772,60	8,6999	0,0000	24,46	-4,879	0,62	0,000
699,33	115,918	10,000	65,37	769,37	8,7186	0,0000	24,46	-4,879	0,62	0,000
700,46	116,102	10,000	65,10	766,13	8,7414	0,0000	24,46	-4,879	0,62	0,000
701,59	116,302	10,000	64,80	762,60	8,7614	0,0000	24,46	-4,879	0,62	0,000
702,72	116,484	10,000	64,52	759,39	8,7938	0,0000	24,46	-4,879	0,62	0,000
703,85	116,668	10,000	64,25	756,13	8,8091	0,0000	24,46	-4,879	0,62	0,000
704,98	116,850	10,000	63,97	752,91	8,8312	0,0000	24,46	-4,879	0,62	0,000
706,10	117,050	10,000	63,67	749,38	8,8547	0,0000	24,46	-4,879	0,62	0,000
707,24	117,235	10,000	63,40	746,13	8,8737	0,0000	24,46	-4,879	0,62	0,000
708,37	117,417	10,000	63,12	742,91	8,8922	0,0000	24,46	-4,879	0,62	0,000
709,51	117,600	10,000	62,85	739,68	8,9036	0,0000	24,46	-4,879	0,62	0,000
710,65	117,800	10,000	62,55	736,14	8,9239	0,0000	24,46	-4,879	0,62	0,000
711,79	117,985	10,000	62,27	732,89	8,9418	0,0000	24,46	-4,879	0,62	0,000
712,91	118,168	10,000	62,00	729,65	8,9609	0,0000	24,46	-4,879	0,62	0,000
714,04	118,367	10,000	61,70	726,14	8,9736	0,0000	24,46	-4,879	0,62	0,000
715,17	118,552	10,000	61,42	722,88	8,9887	0,0000	24,46	-4,879	0,62	0,000
716,30	118,735	10,000	61,15	719,65	9,0023	0,0000	24,46	-4,879	0,62	0,000
717,43	118,918	10,000	60,87	716,41	9,0187	0,0000	24,46	-4,879	0,62	0,000
718,44	119,085	10,000	60,62	713,47	9,0309	0,0000	24,46	-4,879	0,62	0,000
719,57	119,285	10,000	60,32	709,94	9,0444	0,0000	24,46	-4,879	0,62	0,000
720,70	119,467	10,000	60,05	706,72	9,0611	0,0000	24,46	-4,879	0,62	0,000
721,83	119,650	10,000	59,77	703,49	9,0714	0,0000	24,46	-4,879	0,62	0,000
722,97	119,835	10,000	59,50	700,23	9,0866	0,0000	24,46	-4,879	0,62	0,000
724,10	120,035	10,000	59,20	696,70	9,0978	0,0000	24,46	-4,879	0,62	0,000
725,22	120,218	10,000	58,92	693,46	9,1092	0,0000	24,46	-4,879	0,62	0,000
726,35	120,402	10,000	58,65	690,22	9,1161	0,0000	24,46	-4,879	0,62	0,000
727,48	120,585	10,000	58,37	686,99	9,1302	0,0000	24,46	-4,879	0,62	0,000
728,61	120,784	10,000	58,07	683,48	9,1418	0,0000	24,46	-4,879	0,62	0,000
729,74	120,967	10,000	57,80	680,24	9,1514	0,0000	24,46	-4,879	0,62	0,000
730,86	121,152	10,000	57,52	676,98	9,1693	0,0000	24,46	-4,879	0,62	0,000
731,99	121,335	10,000	57,25	673,75	9,1806	0,0000	24,46	-4,879	0,62	0,000
733,12	121,518	10,000	56,97	670,51	9,1967	0,0000	24,46	-4,879	0,62	0,000
734,26	121,717	10,000	56,67	667,00	9,2097	0,0000	24,46	-4,879	0,62	0,000
735,40	121,900	10,000	56,40	663,77	9,2209	0,0000	24,46	-4,879	0,62	0,000
736,54	122,085	10,000	56,12	660,51	9,2357	0,0000	24,46	-4,879	0,62	0,000
737,67	122,285	10,000	55,82	656,98	9,2465	0,0000	24,46	-4,879	0,62	0,000
738,80	122,467	10,000	55,55	653,76	9,2636	0,0000	24,46	-4,879	0,62	0,000
739,94	122,652	10,000	55,27	650,51	9,2733	0,0000	24,46	-4,879	0,62	0,000
741,07	122,850	10,000	54,97	647,00	9,2879	0,0000	24,46	-4,879	0,62	0,000
742,21	123,035	10,000	54,70	643,74	9,2950	0,0000	24,46	-4,879	0,62	0,000
743,35	123,217	10,000	54,42	640,53	9,3064	0,0000	24,46	-4,879	0,62	0,000
744,48	123,400	10,000	54,15	637,29	9,3169	0,0000	24,46	-4,879	0,62	0,000
745,61	123,600	10,000	53,85	633,76	9,3331	0,0000	24,46	-4,879	0,62	0,000
746,75	123,785	10,000	53,57	630,50	9,3466	0,0000	24,46	-4,879	0,62	0,000
747,88	123,967	10,000	53,30	627,29	9,3611	0,0000	24,46	-4,879	0,62	0,000
749,00	124,151	10,000	53,02	624,03	9,3746	0,0000	24,46	-4,879	0,62	0,000
750,15	124,350	10,000	52,72	620,52	9,3883	0,0000	24,46	-4,879	0,62	0,000
751,29	124,535	10,000	52,45	617,26	9,4024	0,0000	24,46	-4,879	0,62	0,000
752,42	124,718	10,000	52,17	614,02	9,4128	0,0000	24,46	-4,879	0,62	0,000
753,55	124,917	10,000	51,87	610,52	9,4258	0,0000	24,46	-4,879	0,62	0,000
754,67	125,101	10,000	51,60	607,26	9,4366	0,0000	24,46	-4,879	0,62	0,000
755,68	125,268	10,000	51,35	604,31	9,4493	0,0000	24,46	-4,879	0,62	0,000
756,80	125,450	10,000	51,07	601,10	9,4651	0,0000	24,46	-4,879	0,62	0,000
757,93	125,635	10,000	50,80	597,84	9,4787	0,0000	24,46	-4,879	0,62	0,000
759,06	125,833	10,000	50,50	594,33	9,4899	0,0000	24,46	-4,879	0,62	0,000
760,19	126,018	10,000	50,22	591,07	9,5058	0,0000	24,46	-4,879	0,62	0,000
761,32	126,201	10,000	49,95	587,84	9,5156	0,0000	24,46	-4,879	0,62	0,000
762,45	126,383	10,000	49,67	584,62	9,5237	0,0000	24,46	-4,879	0,62	0,000
763,58	126,585	10,000	49,37	581,07	9,5363	0,0000	24,46	-4,879	0,62	0,000
764,71	126,768	10,000	49,10	577,83	9,5514	0,0000	24,46	-4,879	0,62	0,000
765,84	126,951	10,000	48,82	574,60	9,5624	0,0000	24,46	-4,879	0,62	0,000
766,84	127,117	10,000	48,57	571,68	9,5776	0,0000	24,46	-4,879	0,62	0,000
767,96	127,301	10,000	48,30	568,42	9,5961	0,0000	24,46	-4,879	0,62	0,000
769,09	127,483	10,000	48,02	565,21	9,6136	0,0000	24,46	-4,879	0,62	0,000
770,23	127,683	10,000	47,72	561,68	9,6281	0,0000	24,46	-4,879	0,62	0,000
771,36	127,867	10,000	47,45	558,44	9,6449	0,0000	24,46	-4,879	0,62	0,000
772,49	128,051	10,000	47,17	555,18	9,6660	0,0000	24,46	-4,879	0,62	0,000
773,62	128,233	10,000	46,90	551,97	9,6814	0,0000	24,46	-4,879	0,62	0,000
774,75	128,435	10,000	46,60	548,41	9,7005	0,0000	24,46	-4,879	0,62	0,000
775,88	128,617	10,000	46,33	545,20	9,7123	0,0000	24,46	-4,879	0,62	0,000
776,88	128,783	10,000	46,08	542,26	9,7267	0,0000	24,46	-4,879	0,62	0,000
778,01	128,967	10,000	45,80	539,02	9,7436	0,0000	24,46	-4,879	0,62	0,000
779,14	129,151	10,000	45,52	535,76	9,7582	0,0000	24,46	-4,879	0,62	0,000
780,27	129,350	10,000	45,23	532,25	9,7769	0,0000	24,46	-4,879	0,62	0,000
781,40	129,533	10,000	44,95	529,02	9,7943	0,0000	24,46	-4,879	0,62	0,000
782,54	129,718	10,000	44,67	525,76	9,8122	0,0000	24,46	-4,879	0,62	0,000
783,66	129,900	10,000	44,40	522,55	9,8279	0,0000	24,46	-4,879	0,62	0,000
784,80	130,101	10,000	44,10	518,99	9,8416	0,0000	24,46	-4,879	0,62	0,000
785,93	130,283	10,000	43,83	515,78	9,8591	0,0000	24,45	-4,879	0,62	0,000
787,07	130,468	10,000	43,55	512,52	9,8770	0,0000	24,45	-4,879	0,62	0,000
788,20	130,650	10,000	43,28	509,31	9,8917	0,0000	24,45	-4,879	0,62	0,000
789,33	130,851	10,000	42,97	505,75	9,9096	0,0000	24,45	-4,879	0,62	0,000
790,47	131,035	10,000	42,70	502,52	9,9263	0,0000	24,45	-4,879	0,62	0,000
791,60	131,218	10,000	42,42	499,28	9,9446	0,0000	24,45	-4,879	0,62	0,000
792,73	131,418	10,000	42,12	495,75	9,9688	0,0000	24,45	-4,879	0,62	0,000
793,86	131,601	10,000	41,85	492,51	9,9883	0,0000	24,45	-4,879	0,62	0,000
795,00	131,784	10,000	41,57	489,28	10,0037	0,0000	24,45	-4,879	0,62	0,000
796,13	131,968	10,000	41,30	486,04	10,0329	0,0000	24,45	-4,879	0,62	0,000
797,25	132,167	10,000	41,00	482,53	10,0397	0,0000	24,45	-4,879	0,62	0,000
798,39	132,351	10,000	40,72	479,27	10,0781	0,0000	24,45	-4,879	0,62	0,000
799,52	132,534	10,000	40,45	476,04	10,1019	0,0000	24,45	-4,879	0,62	0,000
800,65	132,718	10,000	40,17	472,80	10,1150	0,0000	24,45	-4,879	0,62	0,000
801,77	132,916	10,000	39,88	469,29	10,1351	0,0000	24,45	-4,879	0,62	0,000
802,91	133,101	10,000	39,60	466,03	10,1597	0,0000	24,45	-4,879	0,62	0,000
804,04	133,283	10,000	39,33	462,82	10,1816	0,0000	24,45	-4,879	0,62	0,000
805,16	133,468	10,000	39,05	459,56	10,1947	0,0000	24,45	-4,879	0,62	0,000
806,29	133,666	10,000	38,75	456,05	10,2161	0,0000	24,45	-4,879	0,62	0,000
807,42	133,851	10,000	38,47	452,79	10,2357	0,0000	24,45	-4,879	0,62	0,000
808,56	134,033	10,000	38,20	449,58	10,2585	0,0000	24,45	-4,879	0,62	0,000
809,56	134,201	10,000	37,95	446,62	10,2825	0,0000	24,45	-4,879	0,62	0,000
810,70	134,384	10,000	37,67	443,38	10,3109	0,0000	24,45	-4,879	0,62	0,000
811,83	134,584	10,000	37,37	439,85	10,3434	0,0000	24,45	-4,879	0,62	0,000
812,96	134,766	10,000	37,10	436,64	10,3678	0,0000	24,45	-4,879	0,62	0,000
814,10	134,951	10,000	36,82	433,38	10,3893	0,0000	24,45	-4,879	0,62	0,000
815,23	135,133	10,000	36,55	430,16	10,4148	0,0000	24,45	-4,879	0,62	0,000
816,36	135,334	10,000	36,25	426,61	10,4380	0,0000	24,45	-4,879	0,62	0,000
817,49	135,516	10,000	35,98	423,40	10,4643	0,0000	24,45	-4,879	0,62	0,000
818,62	135,701	10,000	35,70	420,14	10,4955	0,0000	24,45	-4,879	0,62	0,000
819,76	135,901	10,000	35,40	416,61	10,5236	0,0000	24,45	-4,879	0,62	0,000
820,88	136,084	10,000	35,12	413,37	10,5441	0,0000	24,45	-4,879	0,62	0,000
822,02	136,268	10,000	34,85	410,13	10,5743	0,0000	24,45	-4,879	0,62	0,000
823,16	136,450	10,000	34,58	406,92	10,6141	0,0000	24,45	-4,879	0,62	0,000
824,28	136,651	10,000	34,27	403,37	10,6369	0,0000	24,45	-4,879	0,62	0,000
825,42	136,833	10,000	34,00	400,15	10,6742	0,0000	24,45	-4,879	0,62	0,000
826,55	137,018	10,000	33,72	396,89	10,7168	0,0000	24,45	-4,879	0,62	0,000
827,69	137,216	10,000	33,43	393,39	10,7459	0,0000	24,45	-4,879	0,62	0,000
828,82	137,401	10,000	33,15	390,13	10,7823	0,0000	24,45	-4,879	0,62	0,000
829,95	137,583	10,000	32,88	386,91	10,8141	0,0000	24,45	-4,879	0,62	0,000
831,09	137,766	10,000	32,60	383,68	10,8498	0,0000	24,45	-4,879	0,62	0,000
832,23	137,966	10,000	32,30	380,15	10,8868	0,0000	24,45	-4,879	0,62	0,000
833,37	138,150	10,000	32,03	376,91	10,9242	0,0000	24,45	-4,879	0,62	0,000
834,50	138,334	10,000	31,75	373,65	10,9636	0,0000	24,45	-4,879	0,62	0,000
835,64	138,534	10,000	31,45	370,12	10,9928	0,0000	24,45	-4,879	0,62	0,000
836,77	138,716	10,000	31,18	366,91	11,0371	0,0000	24,45	-4,879	0,62	0,000
837,91	138,901	10,000	30,90	363,65	11,0750	0,0000	24,45	-4,879	0,62	0,000
839,04	139,100	10,000	30,60	360,14	11,1084	0,0000	24,45	-4,879	0,62	0,000
840,18	139,284	10,000	30,32	356,88	11,1463	0,0000	24,45	-4,879	0,62	0,000
841,18	139,451	10,000	30,07	353,94	11,1816	0,0000	24,45	-4,879	0,62	0,000
842,31	139,634	10,000	29,80	350,70	11,2246	0,0000	24,45	-4,879	0,62	0,000
843,44	139,816	10,000	29,53	347,49	11,2661	0,0000	24,45	-4,879	0,62	0,000
844,57	140,017	10,000	29,22	343,94	11,3074	0,0000	24,45	-4,879	0,62	0,000
845,70	140,201	10,000	28,95	340,70	11,3485	0,0000	24,45	-4,879	0,62	0,000
846,83	140,384	10,000	28,67	337,46	11,3873	0,0000	24,45	-4,879	0,62	0,000
847,96	140,567	10,000	28,40	334,23	11,4299	0,0000	24,44	-4,879	0,62	0,000
849,10	140,767	10,000	28,10	330,70	11,4739	0,0000	24,44	-4,879	0,62	0,000
850,22	140,949	10,000	27,83	327,48	11,5240	0,0000	24,44	-4,879	0,62	0,000
851,35	141,133	10,000	27,55	324,25	11,5675	0,0000	24,44	-4,879	0,62	0,000
852,48	141,316	10,000	27,28	321,01	11,6222	0,0000	24,44	-4,879	0,62	0,000
853,62	141,517	10,000	26,97	317,46	11,6713	0,0000	24,44	-4,879	0,62	0,000
854,75	141,701	10,000	26,70	314,22	11,7074	0,0000	24,44	-4,879	0,62	0,000
855,88	141,883	10,000	26,43	311,01	11,7662	0,0000	24,44	-4,879	0,62	0,000
857,01	142,067	10,000	26,15	307,75	11,8219	0,0000	24,44	-4,879	0,62	0,000
858,15	142,266	10,000	25,85	304,24	11,8719	0,0000	24,44	-4,879	0,62	0,000
859,28	142,451	10,000	25,57	300,98	11,9270	0,0000	24,44	-4,879	0,62	0,000
860,42	142,634	10,000	25,30	297,74	11,9748	0,0000	24,44	-4,879	0,62	0,000
861,56	142,834	10,000	25,00	294,21	12,0274	0,0000	24,44	-4,879	0,62	0,000
862,69	143,017	10,000	24,72	290,98	12,0823	0,0000	24,44	-4,879	0,62	0,000
863,82	143,201	10,000	24,45	287,74	12,1444	0,0000	24,44	-4,879	0,62	0,000
864,96	143,384	10,000	24,17	284,50	12,1939	0,0000	24,44	-4,879	0,62	0,000
866,09	143,584	10,000	23,87	280,97	12,2540	0,0000	24,44	-4,879	0,62	0,000
867,22	143,767	10,000	23,60	277,74	12,3125	0,0000	24,44	-4,879	0,62	0,000
868,35	143,951	10,000	23,32	274,50	12,3824	0,0000	24,44	-4,879	0,62	0,000
869,49	144,151	10,000	23,02	270,97	12,4545	0,0000	24,44	-4,879	0,62	0,000
870,63	144,334	10,000	22,75	267,73	12,5234	0,0000	24,44	-4,879	0,62	0,000
871,77	144,516	10,000	22,48	264,52	12,5844	0,0000	24,44	-4,879	0,62	0,000
872,90	144,701	10,000	22,20	261,26	12,6555	0,0000	24,44	-4,879	0,62	0,000
874,03	144,901	10,000	21,90	257,73	12,7247	0,0000	24,44	-4,879	0,62	0,000
875,16	145,084	10,000	21,62	254,49	12,7899	0,0000	24,44	-4,879	0,62	0,000
876,29	145,266	10,000	21,35	251,28	12,8588	0,0000	24,44	-4,879	0,62	0,000
877,41	145,451	10,000	21,07	248,02	12,9369	0,0000	24,44	-4,879	0,62	0,000
878,55	145,651	10,000	20,77	244,49	13,0072	0,0000	24,44	-4,879	0,62	0,000
879,68	145,833	10,000	20,50	241,28	13,0752	0,0000	24,44	-4,879	0,62	0,000
880,81	146,017	10,000	20,22	238,02	13,1535	0,0000	24,44	-4,879	0,62	0,000
881,94	146,201	10,000	19,95	234,78	13,2346	0,0000	24,44	-4,879	0,62	0,000
883,08	146,401	10,000	19,65	231,25	13,2993	0,0000	24,44	-4,879	0,62	0,000
884,21	146,583	10,000	19,38	228,04	13,3846	0,0000	24,44	-4,879	0,62	0,000
885,33	146,767	10,000	19,10	224,78	13,4741	0,0000	24,44	-4,879	0,62	0,000
886,47	146,949	10,000	18,83	221,56	13,5505	0,0000	24,44	-4,879	0,62	0,000
887,60	147,151	10,000	18,52	218,01	13,6438	0,0000	24,43	-4,879	0,62	0,000
888,73	147,334	10,000	18,25	214,78	13,7308	0,0000	24,43	-4,879	0,62	0,000
889,87	147,517	10,000	17,97	211,54	13,8148	0,0000	24,43	-4,879	0,62	0,000
890,98	147,701	10,000	17,70	208,30	13,8895	0,0000	24,43	-4,879	0,62	0,000
891,98	147,867	10,000	17,45	205,36	13,9725	0,0000	24,43	-4,879	0,62	0,000
893,11	148,067	10,000	17,15	201,83	14,0589	0,0000	24,43	-4,879	0,62	0,000
894,24	148,250	10,000	16,87	198,59	14,1504	0,0000	24,44	-4,879	0,62	0,000
895,24	148,417	10,000	16,62	195,65	14,2401	0,0000	24,44	-4,879	0,62	0,000
896,36	148,599	10,000	16,35	192,44	14,3399	0,0000	24,44	-4,879	0,62	0,000
897,50	148,784	10,000	16,07	189,18	14,4343	0,0000	24,44	-4,879	0,62	0,000
898,63	148,984	10,000	15,77	185,65	14,5421	0,0000	24,44	-4,879	0,62	0,000
899,77	149,167	10,000	15,50	182,41	14,6383	0,0000	24,43	-4,879	0,62	0,000
900,90	149,349	10,000	15,23	179,20	14,7458	0,0000	24,43	-4,879	0,62	0,000
901,90	149,517	10,000	14,97	176,23	14,8434	0,0000	24,43	-4,879	0,62	0,000
903,04	149,700	10,000	14,70	173,00	14,9545	0,0000	24,43	-4,879	0,62	0,000
904,17	149,900	10,000	14,40	169,47	15,0656	0,0000	24,43	-4,879	0,62	0,000
905,30	150,084	10,000	14,12	166,23	15,1923	0,0000	24,43	-4,879	0,62	0,000
906,44	150,267	10,000	13,85	162,99	15,3173	0,0000	24,43	-4,879	0,62	0,000
907,57	150,449	10,000	13,58	159,78	15,4424	0,0000	24,43	-4,879	0,62	0,000
908,70	150,650	10,000	13,27	156,23	15,5791	0,0000	24,43	-4,879	0,62	0,000
909,84	150,834	10,000	13,00	152,99	15,7223	0,0000	24,43	-4,879	0,62	0,000
910,97	151,017	10,000	12,72	149,75	15,8470	0,0000	24,43	-4,879	0,62	0,000
912,10	151,216	10,000	12,43	146,25	15,9599	0,0000	24,43	-4,879	0,62	0,000
913,23	151,399	10,000	12,15	143,01	16,1022	0,0000	24,43	-4,879	0,62	0,000
914,37	151,582	10,000	11,88	139,77	16,2336	0,0000	24,43	-4,879	0,62	0,000
915,50	151,764	10,000	11,60	136,56	16,3614	0,0000	24,43	-4,879	0,62	0,000
916,64	151,964	10,000	11,30	133,03	16,5299	0,0000	24,43	-4,879	0,62	0,000
917,77	152,146	10,000	11,03	129,82	16,6660	0,0000	24,43	-4,879	0,62	0,000
918,77	152,314	10,000	10,78	126,85	16,8073	0,0000	24,43	-4,879	0,62	0,000
919,91	152,498	10,000	10,50	123,61	16,9649	0,0000	24,43	-4,879	0,62	0,000
921,04	152,696	10,000	10,21	120,11	17,1267	0,0000	24,43	-4,879	0,62	0,000
922,18	152,880	10,000	9,93	116,87	17,2927	0,0000	24,43	-4,879	0,62	0,000
923,32	153,063	10,000	9,66	113,63	17,4712	0,0000	24,43	-4,879	0,62	0,000
924,45	153,245	10,000	9,38	110,42	17,6544	0,0000	24,43	-4,879	0,62	0,000
925,59	153,444	10,000	9,08	106,91	17,8544	0,0000	24,43	-4,879	0,62	0,000
926,72	153,628	10,000	8,81	103,65	18,0601	0,0000	24,43	-4,879	0,62	0,000
927,85	153,811	10,000	8,53	100,44	18,2929	0,0000	24,43	-4,879	0,62	0,000
928,97	153,994	10,000	8,26	97,20	18,5225	0,0000	24,43	-4,879	0,62	0,000
