Name           :	Sample2	
User           :		
Date           :	2023-xx-xx	

Probe1         :		
Perimeter      : 		

Probe2         :		
Perimeter      : 		

Trough         :		
Width          :		
Area           :		
Symmetric comp :		

Subphase       :		
Surface tension:		
pH             :		
Temperature    :		

Addition       :		
Concentration  :		
Unit           :	         	

Substance1     :		
MW             :		
Concentration  :		
Unit           :	           	
Volume         :		

Substance2     :		
MW             : 		
Concentration  : 		
Unit           :	         	
Volume         : 		

Substrate      :		
Height         : 		
Shape          : 	       	
Width          :		
Thickness      :		


t[s]	Bpos	Bspd	A[cm²]	Mma[Å²]	P1[mN/m]	P2[mN/m]	T[°C]	SP[V]	pH	AD[V]
307,62	50,938	10,000	162,84	824,28	0,1939	0,0000	24,99	-4,879	0,63	0,000
308,75	51,138	10,000	162,54	822,76	0,1972	0,0000	24,99	-4,879	0,63	0,000
309,87	51,321	10,000	162,27	821,37	0,1943	0,0000	24,99	-4,879	0,63	0,000
310,99	51,503	10,000	162,00	819,99	0,1981	0,0000	24,99	-4,879	0,63	0,000
312,10	51,688	10,000	161,72	818,59	0,1978	0,0000	24,99	-4,879	0,63	0,000
313,10	51,854	10,000	161,47	817,32	0,1980	0,0000	24,99	-4,879	0,63	0,000
314,23	52,036	10,000	161,20	815,94	0,2061	0,0000	24,99	-4,879	0,63	0,000
315,35	52,220	10,000	160,92	814,55	0,2128	0,0000	24,99	-4,879	0,63	0,000
316,48	52,404	10,000	160,64	813,15	0,2221	0,0000	24,99	-4,879	0,63	0,000
317,61	52,603	10,000	160,35	811,64	0,2272	0,0000	24,99	-4,879	0,63	0,000
318,72	52,786	10,000	160,07	810,25	0,2266	0,0000	24,99	-4,879	0,63	0,000
319,85	52,970	10,000	159,80	808,85	0,2195	0,0000	24,99	-4,879	0,63	0,000
320,97	53,153	10,000	159,52	807,46	0,2186	0,0000	24,99	-4,879	0,63	0,000
322,10	53,338	10,000	159,24	806,06	0,2224	0,0000	24,99	-4,879	0,63	0,000
323,22	53,538	10,000	158,94	804,54	0,2265	0,0000	24,98	-4,879	0,63	0,000
324,33	53,720	10,000	158,67	803,16	0,2314	0,0000	24,98	-4,879	0,63	0,000
325,47	53,904	10,000	158,39	801,76	0,2314	0,0000	24,98	-4,879	0,63	0,000
326,60	54,086	10,000	158,12	800,38	0,2358	0,0000	24,98	-4,879	0,63	0,000
327,72	54,271	10,000	157,84	798,97	0,2398	0,0000	24,98	-4,879	0,63	0,000
328,85	54,470	10,000	157,55	797,47	0,2447	0,0000	24,98	-4,879	0,63	0,000
329,97	54,653	10,000	157,27	796,07	0,2451	0,0000	24,98	-4,879	0,63	0,000
331,10	54,836	10,000	157,00	794,68	0,2497	0,0000	24,98	-4,879	0,63	0,000
332,21	55,021	10,000	156,72	793,28	0,2553	0,0000	24,98	-4,879	0,63	0,000
333,35	55,204	10,000	156,44	791,89	0,2565	0,0000	24,98	-4,879	0,63	0,000
334,48	55,404	10,000	156,14	790,37	0,2527	0,0000	24,98	-4,879	0,63	0,000
335,59	55,586	10,000	155,87	788,99	0,2534	0,0000	24,98	-4,879	0,63	0,000
336,73	55,771	10,000	155,59	787,59	0,2494	0,0000	24,98	-4,879	0,63	0,000
337,85	55,954	10,000	155,32	786,19	0,2652	0,0000	24,98	-4,879	0,63	0,000
338,96	56,137	10,000	155,04	784,80	0,2690	0,0000	24,99	-4,879	0,63	0,000
340,10	56,337	10,000	154,74	783,28	0,2701	0,0000	24,99	-4,879	0,63	0,000
341,23	56,521	10,000	154,47	781,89	0,2695	0,0000	24,99	-4,879	0,63	0,000
342,35	56,703	10,000	154,20	780,51	0,2731	0,0000	24,99	-4,879	0,63	0,000
343,46	56,886	10,000	153,92	779,12	0,2789	0,0000	24,99	-4,879	0,63	0,000
344,47	57,054	10,000	153,67	777,84	0,2868	0,0000	24,99	-4,879	0,63	0,000
345,60	57,236	10,000	153,40	776,46	0,2939	0,0000	24,99	-4,879	0,63	0,000
346,72	57,421	10,000	153,12	775,06	0,2932	0,0000	24,99	-4,879	0,63	0,000
347,85	57,619	10,000	152,82	773,55	0,2940	0,0000	24,99	-4,879	0,63	0,000
348,97	57,804	10,000	152,54	772,15	0,2995	0,0000	24,99	-4,879	0,63	0,000
350,10	57,987	10,000	152,27	770,76	0,3101	0,0000	24,99	-4,879	0,63	0,000
351,22	58,169	10,000	152,00	769,37	0,3174	0,0000	24,99	-4,879	0,63	0,000
352,35	58,353	10,000	151,72	767,98	0,3121	0,0000	24,99	-4,879	0,63	0,000
353,45	58,536	10,000	151,45	766,59	0,3172	0,0000	24,99	-4,879	0,63	0,000
354,59	58,736	10,000	151,15	765,07	0,3219	0,0000	24,99	-4,879	0,63	0,000
355,71	58,919	10,000	150,87	763,68	0,3223	0,0000	24,99	-4,879	0,63	0,000
356,84	59,104	10,000	150,59	762,28	0,3267	0,0000	24,99	-4,879	0,63	0,000
357,96	59,286	10,000	150,32	760,90	0,3351	0,0000	24,99	-4,879	0,63	0,000
359,09	59,471	10,000	150,04	759,49	0,3334	0,0000	24,99	-4,879	0,63	0,000
360,21	59,671	10,000	149,74	757,98	0,3370	0,0000	24,99	-4,879	0,63	0,000
361,34	59,853	10,000	149,47	756,59	0,3369	0,0000	24,99	-4,879	0,63	0,000
362,46	60,037	10,000	149,19	755,19	0,3433	0,0000	24,99	-4,879	0,63	0,000
363,59	60,219	10,000	148,92	753,81	0,3428	0,0000	24,99	-4,879	0,63	0,000
364,70	60,404	10,000	148,64	752,41	0,3502	0,0000	24,99	-4,879	0,63	0,000
365,70	60,571	10,000	148,39	751,14	0,3503	0,0000	24,99	-4,879	0,63	0,000
366,82	60,754	10,000	148,12	749,75	0,3566	0,0000	24,99	-4,879	0,63	0,000
367,95	60,953	10,000	147,82	748,24	0,3603	0,0000	24,99	-4,879	0,63	0,000
369,06	61,136	10,000	147,55	746,85	0,3597	0,0000	24,99	-4,879	0,63	0,000
370,19	61,321	10,000	147,27	745,45	0,3609	0,0000	24,99	-4,879	0,63	0,000
371,19	61,487	10,000	147,02	744,18	0,3683	0,0000	24,99	-4,879	0,63	0,000
372,31	61,671	10,000	146,74	742,79	0,3743	0,0000	24,99	-4,879	0,63	0,000
373,44	61,854	10,000	146,47	741,40	0,3740	0,0000	24,99	-4,879	0,63	0,000
374,56	62,036	10,000	146,20	740,02	0,3751	0,0000	24,99	-4,879	0,63	0,000
375,69	62,237	10,000	145,89	738,49	0,3811	0,0000	24,99	-4,879	0,63	0,000
376,81	62,421	10,000	145,62	737,10	0,3911	0,0000	24,99	-4,879	0,63	0,000
377,94	62,604	10,000	145,34	735,70	0,3975	0,0000	24,99	-4,879	0,63	0,000
379,05	62,787	10,000	145,07	734,31	0,3915	0,0000	24,99	-4,879	0,63	0,000
380,19	62,986	10,000	144,77	732,80	0,3789	0,0000	24,99	-4,879	0,63	0,000
381,32	63,171	10,000	144,49	731,40	0,3800	0,0000	24,99	-4,879	0,63	0,000
382,44	63,353	10,000	144,22	730,02	0,3815	0,0000	24,99	-4,879	0,63	0,000
383,57	63,536	10,000	143,95	728,63	0,3891	0,0000	24,99	-4,879	0,63	0,000
384,68	63,719	10,000	143,67	727,24	0,3964	0,0000	24,99	-4,879	0,63	0,000
385,81	63,921	10,000	143,37	725,71	0,3982	0,0000	24,99	-4,879	0,63	0,000
386,95	64,104	10,000	143,09	724,32	0,4044	0,0000	24,99	-4,879	0,63	0,000
388,08	64,287	10,000	142,82	722,92	0,4003	0,0000	24,99	-4,879	0,63	0,000
389,20	64,470	10,000	142,54	721,53	0,4123	0,0000	24,99	-4,879	0,63	0,000
390,33	64,653	10,000	142,27	720,15	0,4147	0,0000	24,99	-4,879	0,63	0,000
391,46	64,853	10,000	141,97	718,63	0,4200	0,0000	24,99	-4,879	0,63	0,000
392,57	65,036	10,000	141,70	717,24	0,4185	0,0000	24,99	-4,879	0,63	0,000
393,71	65,219	10,000	141,42	715,85	0,4284	0,0000	24,99	-4,879	0,63	0,000
394,83	65,404	10,000	141,14	714,45	0,4363	0,0000	24,99	-4,879	0,63	0,000
395,94	65,587	10,000	140,87	713,05	0,4399	0,0000	24,99	-4,879	0,63	0,000
397,08	65,787	10,000	140,57	711,53	0,4496	0,0000	24,99	-4,879	0,63	0,000
398,21	65,970	10,000	140,29	710,14	0,4561	0,0000	24,99	-4,879	0,63	0,000
399,33	66,154	10,000	140,02	708,75	0,4654	0,0000	24,99	-4,879	0,63	0,000
400,46	66,336	10,000	139,75	707,37	0,4647	0,0000	24,99	-4,879	0,63	0,000
401,58	66,519	10,000	139,47	705,98	0,4694	0,0000	24,99	-4,879	0,63	0,000
402,71	66,719	10,000	139,17	704,46	0,4695	0,0000	24,99	-4,879	0,63	0,000
403,83	66,902	10,000	138,90	703,07	0,4731	0,0000	24,99	-4,879	0,63	0,000
404,94	67,086	10,000	138,62	701,67	0,4707	0,0000	24,99	-4,879	0,63	0,000
406,08	67,270	10,000	138,34	700,27	0,4791	0,0000	24,99	-4,879	0,63	0,000
407,21	67,454	10,000	138,07	698,88	0,4918	0,0000	24,99	-4,879	0,63	0,000
408,33	67,652	10,000	137,77	697,37	0,4983	0,0000	24,99	-4,879	0,63	0,000
409,46	67,837	10,000	137,49	695,97	0,5039	0,0000	24,99	-4,879	0,63	0,000
410,57	68,019	10,000	137,22	694,59	0,5073	0,0000	24,99	-4,879	0,63	0,000
411,71	68,204	10,000	136,94	693,19	0,5110	0,0000	24,99	-4,879	0,63	0,000
412,83	68,386	10,000	136,67	691,80	0,5149	0,0000	24,99	-4,879	0,63	0,000
413,96	68,586	10,000	136,37	690,29	0,5270	0,0000	24,99	-4,879	0,63	0,000
415,09	68,769	10,000	136,10	688,89	0,5350	0,0000	24,99	-4,879	0,63	0,000
416,20	68,954	10,000	135,82	687,49	0,5407	0,0000	24,99	-4,879	0,63	0,000
417,33	69,136	10,000	135,55	686,11	0,5432	0,0000	24,99	-4,879	0,63	0,000
418,45	69,319	10,000	135,27	684,72	0,5478	0,0000	24,99	-4,879	0,63	0,000
419,57	69,504	10,000	134,99	683,32	0,5642	0,0000	24,99	-4,879	0,63	0,000
420,68	69,702	10,000	134,70	681,81	0,5738	0,0000	24,99	-4,879	0,63	0,000
421,82	69,887	10,000	134,42	680,41	0,5830	0,0000	24,99	-4,879	0,63	0,000
422,94	70,070	10,000	134,14	679,01	0,5896	0,0000	24,99	-4,879	0,63	0,000
424,07	70,254	10,000	133,87	677,62	0,5961	0,0000	24,99	-4,879	0,63	0,000
425,17	70,437	10,000	133,59	676,23	0,6042	0,0000	24,99	-4,879	0,63	0,000
426,31	70,619	10,000	133,32	674,85	0,6151	0,0000	24,99	-4,879	0,63	0,000
427,43	70,820	10,000	133,02	673,32	0,6195	0,0000	24,99	-4,879	0,63	0,000
428,56	71,002	10,000	132,75	671,94	0,6208	0,0000	24,99	-4,879	0,63	0,000
429,68	71,187	10,000	132,47	670,54	0,6221	0,0000	24,99	-4,879	0,63	0,000
430,81	71,370	10,000	132,19	669,14	0,6303	0,0000	24,99	-4,879	0,63	0,000
431,93	71,552	10,000	131,92	667,76	0,6403	0,0000	24,99	-4,879	0,63	0,000
433,04	71,737	10,000	131,64	666,36	0,6443	0,0000	24,99	-4,879	0,63	0,000
434,17	71,936	10,000	131,35	664,85	0,6561	0,0000	24,99	-4,879	0,63	0,000
435,28	72,119	10,000	131,07	663,46	0,6682	0,0000	24,99	-4,879	0,63	0,000
436,42	72,304	10,000	130,79	662,06	0,6671	0,0000	24,99	-4,879	0,63	0,000
437,54	72,487	10,000	130,52	660,67	0,6754	0,0000	24,99	-4,879	0,63	0,000
438,65	72,669	10,000	130,25	659,28	0,6811	0,0000	24,99	-4,879	0,63	0,000
439,79	72,870	10,000	129,94	657,76	0,6864	0,0000	24,99	-4,879	0,63	0,000
440,92	73,052	10,000	129,67	656,37	0,6909	0,0000	24,98	-4,879	0,63	0,000
442,03	73,237	10,000	129,39	654,97	0,6974	0,0000	24,98	-4,879	0,63	0,000
443,17	73,419	10,000	129,12	653,59	0,7061	0,0000	24,98	-4,879	0,63	0,000
444,29	73,603	10,000	128,84	652,19	0,7136	0,0000	24,99	-4,879	0,63	0,000
445,40	73,787	10,000	128,57	650,80	0,7255	0,0000	24,99	-4,879	0,63	0,000
446,53	73,987	10,000	128,27	649,28	0,7322	0,0000	24,99	-4,879	0,63	0,000
447,65	74,170	10,000	127,99	647,89	0,7389	0,0000	24,99	-4,879	0,63	0,000
448,78	74,352	10,000	127,72	646,50	0,7497	0,0000	24,99	-4,879	0,63	0,000
449,90	74,537	10,000	127,44	645,10	0,7634	0,0000	24,99	-4,879	0,63	0,000
451,03	74,719	10,000	127,17	643,72	0,7728	0,0000	24,99	-4,879	0,63	0,000
452,15	74,920	10,000	126,87	642,19	0,7794	0,0000	24,99	-4,879	0,63	0,000
453,28	75,103	10,000	126,59	640,80	0,7827	0,0000	24,99	-4,879	0,63	0,000
454,41	75,285	10,000	126,32	639,42	0,7853	0,0000	24,99	-4,879	0,63	0,000
455,52	75,470	10,000	126,04	638,02	0,8050	0,0000	24,99	-4,879	0,63	0,000
456,52	75,637	10,000	125,79	636,75	0,8160	0,0000	24,99	-4,879	0,63	0,000
457,63	75,819	10,000	125,52	635,37	0,8305	0,0000	24,98	-4,879	0,63	0,000
458,77	76,003	10,000	125,24	633,97	0,8426	0,0000	24,98	-4,879	0,63	0,000
459,89	76,202	10,000	124,95	632,46	0,8486	0,0000	24,98	-4,879	0,63	0,000
461,02	76,385	10,000	124,67	631,07	0,8567	0,0000	24,99	-4,879	0,63	0,000
462,14	76,570	10,000	124,39	629,66	0,8667	0,0000	24,99	-4,879	0,63	0,000
463,27	76,752	10,000	124,12	628,28	0,8760	0,0000	24,99	-4,879	0,63	0,000
464,38	76,937	10,000	123,85	626,88	0,8845	0,0000	24,99	-4,879	0,63	0,000
465,52	77,135	10,000	123,55	625,37	0,8942	0,0000	24,99	-4,879	0,63	0,000
466,64	77,319	10,000	123,27	623,98	0,9017	0,0000	24,99	-4,879	0,63	0,000
467,75	77,503	10,000	123,00	622,58	0,9132	0,0000	24,99	-4,879	0,63	0,000
468,88	77,687	10,000	122,72	621,19	0,9311	0,0000	24,99	-4,879	0,63	0,000
470,01	77,869	10,000	122,45	619,80	0,9387	0,0000	24,99	-4,879	0,63	0,000
471,13	78,053	10,000	122,17	618,40	0,9386	0,0000	24,99	-4,879	0,63	0,000
472,26	78,253	10,000	121,87	616,88	0,9405	0,0000	24,99	-4,879	0,63	0,000
473,37	78,435	10,000	121,60	615,50	0,9540	0,0000	24,99	-4,879	0,63	0,000
474,51	78,620	10,000	121,32	614,10	0,9666	0,0000	24,99	-4,879	0,63	0,000
475,63	78,803	10,000	121,05	612,71	0,9731	0,0000	24,99	-4,879	0,63	0,000
476,76	78,985	10,000	120,77	611,32	0,9917	0,0000	24,99	-4,879	0,63	0,000
477,86	79,185	10,000	120,47	609,81	1,0029	0,0000	24,99	-4,879	0,63	0,000
479,00	79,370	10,000	120,20	608,40	1,0177	0,0000	24,99	-4,879	0,63	0,000
480,13	79,553	10,000	119,92	607,01	1,0326	0,0000	24,99	-4,879	0,63	0,000
481,25	79,737	10,000	119,65	605,62	1,0463	0,0000	24,99	-4,879	0,63	0,000
482,36	79,919	10,000	119,37	604,24	1,0596	0,0000	24,99	-4,879	0,63	0,000
483,36	80,085	10,000	119,12	602,97	1,0686	0,0000	24,99	-4,879	0,63	0,000
484,49	80,270	10,000	118,85	601,57	1,0748	0,0000	24,99	-4,879	0,63	0,000
485,62	80,469	10,000	118,55	600,06	1,0864	0,0000	24,99	-4,879	0,63	0,000
486,74	80,652	10,000	118,27	598,67	1,0974	0,0000	24,99	-4,879	0,63	0,000
487,85	80,837	10,000	118,00	597,27	1,1129	0,0000	24,99	-4,879	0,63	0,000
488,98	81,020	10,000	117,72	595,88	1,1205	0,0000	24,99	-4,879	0,63	0,000
490,10	81,203	10,000	117,45	594,49	1,1398	0,0000	24,99	-4,879	0,63	0,000
491,21	81,386	10,000	117,17	593,09	1,1500	0,0000	24,99	-4,879	0,63	0,000
492,21	81,553	10,000	116,92	591,83	1,1622	0,0000	24,99	-4,879	0,63	0,000
493,34	81,735	10,000	116,65	590,45	1,1749	0,0000	24,99	-4,879	0,63	0,000
494,46	81,936	10,000	116,35	588,92	1,1876	0,0000	24,99	-4,879	0,63	0,000
495,59	82,120	10,000	116,07	587,53	1,2062	0,0000	24,99	-4,879	0,63	0,000
496,71	82,303	10,000	115,80	586,13	1,2188	0,0000	24,99	-4,879	0,63	0,000
497,84	82,486	10,000	115,52	584,74	1,2356	0,0000	24,99	-4,879	0,63	0,000
498,96	82,670	10,000	115,25	583,35	1,2490	0,0000	24,99	-4,879	0,63	0,000
500,07	82,870	10,000	114,95	581,83	1,2615	0,0000	24,99	-4,879	0,63	0,000
501,21	83,052	10,000	114,67	580,45	1,2750	0,0000	24,99	-4,879	0,63	0,000
502,33	83,235	10,000	114,40	579,06	1,2865	0,0000	24,99	-4,879	0,63	0,000
503,45	83,420	10,000	114,12	577,66	1,2998	0,0000	24,99	-4,879	0,63	0,000
504,58	83,602	10,000	113,85	576,27	1,3060	0,0000	24,99	-4,879	0,63	0,000
505,70	83,803	10,000	113,55	574,74	1,3262	0,0000	24,99	-4,879	0,63	0,000
506,83	83,986	10,000	113,27	573,35	1,3392	0,0000	24,99	-4,879	0,63	0,000
507,95	84,170	10,000	113,00	571,96	1,3551	0,0000	24,99	-4,879	0,63	0,000
509,07	84,353	10,000	112,72	570,57	1,3694	0,0000	24,99	-4,879	0,63	0,000
510,20	84,536	10,000	112,45	569,18	1,3862	0,0000	24,99	-4,879	0,63	0,000
511,33	84,718	10,000	112,17	567,80	1,3990	0,0000	24,99	-4,879	0,63	0,000
512,45	84,918	10,000	111,87	566,28	1,4198	0,0000	24,99	-4,879	0,63	0,000
513,58	85,103	10,000	111,60	564,87	1,4306	0,0000	24,99	-4,879	0,63	0,000
514,70	85,286	10,000	111,32	563,48	1,4581	0,0000	24,99	-4,879	0,63	0,000
515,83	85,468	10,000	111,05	562,10	1,4746	0,0000	24,99	-4,879	0,63	0,000
516,95	85,670	10,000	110,75	560,57	1,4879	0,0000	24,99	-4,879	0,63	0,000
518,08	85,852	10,000	110,47	559,19	1,5028	0,0000	24,99	-4,879	0,63	0,000
519,20	86,036	10,000	110,20	557,79	1,5126	0,0000	24,99	-4,879	0,63	0,000
520,33	86,220	10,000	109,92	556,40	1,5294	0,0000	24,99	-4,879	0,63	0,000
521,46	86,402	10,000	109,65	555,01	1,5560	0,0000	24,99	-4,879	0,63	0,000
522,58	86,585	10,000	109,37	553,62	1,5705	0,0000	24,99	-4,879	0,63	0,000
523,71	86,785	10,000	109,07	552,10	1,5801	0,0000	24,99	-4,879	0,63	0,000
524,83	86,968	10,000	108,80	550,71	1,5967	0,0000	24,99	-4,879	0,63	0,000
525,96	87,153	10,000	108,52	549,31	1,6224	0,0000	24,99	-4,879	0,63	0,000
527,08	87,335	10,000	108,25	547,93	1,6388	0,0000	24,99	-4,879	0,63	0,000
528,21	87,520	10,000	107,97	546,53	1,6630	0,0000	24,99	-4,879	0,63	0,000
529,33	87,718	10,000	107,67	545,02	1,6890	0,0000	24,99	-4,879	0,63	0,000
530,46	87,903	10,000	107,40	543,62	1,7084	0,0000	24,99	-4,879	0,63	0,000
531,58	88,086	10,000	107,12	542,22	1,7262	0,0000	24,99	-4,879	0,63	0,000
532,71	88,268	10,000	106,85	540,84	1,7461	0,0000	24,99	-4,879	0,63	0,000
533,83	88,453	10,000	106,57	539,44	1,7654	0,0000	24,99	-4,879	0,63	0,000
534,96	88,653	10,000	106,27	537,92	1,7788	0,0000	24,99	-4,879	0,63	0,000
536,08	88,836	10,000	106,00	536,53	1,7992	0,0000	24,99	-4,879	0,63	0,000
537,21	89,020	10,000	105,72	535,14	1,8167	0,0000	24,99	-4,879	0,63	0,000
538,34	89,203	10,000	105,45	533,75	1,8319	0,0000	24,99	-4,879	0,63	0,000
539,46	89,386	10,000	105,17	532,35	1,8571	0,0000	24,99	-4,879	0,63	0,000
540,59	89,586	10,000	104,87	530,84	1,8763	0,0000	24,99	-4,879	0,63	0,000
541,71	89,768	10,000	104,60	529,45	1,8942	0,0000	24,99	-4,879	0,63	0,000
542,84	89,952	10,000	104,32	528,06	1,9069	0,0000	24,99	-4,879	0,63	0,000
543,96	90,135	10,000	104,05	526,67	1,9281	0,0000	24,99	-4,879	0,63	0,000
545,09	90,319	10,000	103,77	525,27	1,9441	0,0000	24,99	-4,879	0,63	0,000
546,21	90,518	10,000	103,47	523,76	1,9669	0,0000	24,99	-4,879	0,63	0,000
547,33	90,702	10,000	103,20	522,37	1,9903	0,0000	24,99	-4,879	0,63	0,000
548,46	90,886	10,000	102,92	520,97	2,0102	0,0000	24,99	-4,879	0,63	0,000
549,58	91,069	10,000	102,65	519,57	2,0359	0,0000	24,99	-4,879	0,63	0,000
550,71	91,253	10,000	102,37	518,18	2,0639	0,0000	24,99	-4,879	0,63	0,000
551,83	91,451	10,000	102,07	516,67	2,0917	0,0000	24,99	-4,879	0,63	0,000
552,96	91,635	10,000	101,80	515,28	2,1063	0,0000	24,99	-4,879	0,63	0,000
554,08	91,818	10,000	101,52	513,89	2,1323	0,0000	24,99	-4,879	0,63	0,000
555,20	92,001	10,000	101,25	512,50	2,1566	0,0000	24,99	-4,879	0,63	0,000
556,32	92,185	10,000	100,97	511,11	2,1795	0,0000	24,99	-4,879	0,63	0,000
557,44	92,368	10,000	100,70	509,71	2,1983	0,0000	25,00	-4,879	0,63	0,000
558,56	92,569	10,000	100,40	508,18	2,2244	0,0000	25,00	-4,879	0,63	0,000
559,69	92,751	10,000	100,12	506,80	2,2569	0,0000	25,00	-4,879	0,63	0,000
560,81	92,935	10,000	99,85	505,41	2,2813	0,0000	25,00	-4,879	0,63	0,000
561,94	93,119	10,000	99,57	504,01	2,3000	0,0000	25,00	-4,879	0,63	0,000
563,08	93,303	10,000	99,30	502,62	2,3192	0,0000	25,00	-4,879	0,63	0,000
564,20	93,503	10,000	99,00	501,10	2,3456	0,0000	25,00	-4,879	0,63	0,000
565,33	93,685	10,000	98,72	499,72	2,3765	0,0000	25,00	-4,879	0,63	0,000
566,45	93,868	10,000	98,45	498,32	2,3998	0,0000	25,00	-4,879	0,63	0,000
567,58	94,051	10,000	98,17	496,93	2,4202	0,0000	25,00	-4,879	0,63	0,000
568,70	94,235	10,000	97,90	495,54	2,4573	0,0000	25,00	-4,879	0,63	0,000
569,83	94,436	10,000	97,60	494,01	2,4765	0,0000	25,00	-4,879	0,63	0,000
570,95	94,618	10,000	97,32	492,63	2,4974	0,0000	25,00	-4,879	0,63	0,000
572,08	94,803	10,000	97,05	491,23	2,5246	0,0000	25,00	-4,879	0,63	0,000
573,20	94,985	10,000	96,77	489,85	2,5592	0,0000	25,00	-4,879	0,63	0,000
574,32	95,168	10,000	96,50	488,45	2,5849	0,0000	25,00	-4,879	0,63	0,000
575,44	95,369	10,000	96,20	486,93	2,6156	0,0000	25,00	-4,879	0,63	0,000
576,57	95,551	10,000	95,92	485,54	2,6417	0,0000	25,00	-4,879	0,63	0,000
577,70	95,736	10,000	95,65	484,14	2,6755	0,0000	25,00	-4,879	0,63	0,000
578,82	95,918	10,000	95,37	482,76	2,7048	0,0000	25,00	-4,879	0,63	0,000
579,95	96,103	10,000	95,10	481,36	2,7338	0,0000	25,00	-4,879	0,63	0,000
581,07	96,303	10,000	94,80	479,84	2,7612	0,0000	25,00	-4,879	0,63	0,000
582,20	96,485	10,000	94,52	478,46	2,7846	0,0000	25,00	-4,879	0,63	0,000
583,31	96,669	10,000	94,25	477,06	2,8212	0,0000	25,00	-4,879	0,63	0,000
584,44	96,851	10,000	93,97	475,67	2,8419	0,0000	24,99	-4,879	0,63	0,000
585,57	97,036	10,000	93,70	474,27	2,8801	0,0000	24,99	-4,879	0,63	0,000
586,68	97,218	10,000	93,42	472,89	2,9048	0,0000	24,99	-4,879	0,63	0,000
587,81	97,419	10,000	93,12	471,36	2,9400	0,0000	24,99	-4,879	0,63	0,000
588,93	97,601	10,000	92,85	469,98	2,9706	0,0000	24,99	-4,879	0,63	0,000
590,06	97,786	10,000	92,57	468,58	3,0033	0,0000	24,99	-4,879	0,63	0,000
591,18	97,969	10,000	92,30	467,19	3,0381	0,0000	24,99	-4,879	0,63	0,000
592,31	98,152	10,000	92,02	465,79	3,0623	0,0000	24,99	-4,879	0,63	0,000
593,43	98,352	10,000	91,72	464,28	3,0943	0,0000	24,99	-4,879	0,63	0,000
594,56	98,535	10,000	91,45	462,89	3,1195	0,0000	24,99	-4,879	0,63	0,000
595,68	98,718	10,000	91,17	461,50	3,1554	0,0000	24,99	-4,879	0,63	0,000
596,80	98,901	10,000	90,90	460,11	3,1934	0,0000	24,99	-4,879	0,63	0,000
597,92	99,086	10,000	90,62	458,71	3,2262	0,0000	24,99	-4,879	0,63	0,000
599,05	99,269	10,000	90,35	457,32	3,2532	0,0000	24,99	-4,879	0,63	0,000
600,17	99,468	10,000	90,05	455,81	3,2948	0,0000	24,99	-4,879	0,63	0,000
601,30	99,652	10,000	89,77	454,41	3,3270	0,0000	24,99	-4,879	0,63	0,000
602,42	99,836	10,000	89,50	453,01	3,3621	0,0000	24,99	-4,879	0,63	0,000
603,55	100,018	10,000	89,22	451,63	3,3944	0,0000	24,99	-4,879	0,63	0,000
604,67	100,201	10,000	88,95	450,24	3,4393	0,0000	24,99	-4,879	0,63	0,000
605,80	100,402	10,000	88,65	448,71	3,4559	0,0000	24,99	-4,879	0,63	0,000
606,93	100,586	10,000	88,37	447,32	3,4997	0,0000	24,99	-4,879	0,63	0,000
608,05	100,769	10,000	88,10	445,93	3,5373	0,0000	24,99	-4,879	0,63	0,000
609,17	100,951	10,000	87,82	444,54	3,5749	0,0000	24,99	-4,879	0,63	0,000
610,29	101,134	10,000	87,55	443,15	3,6155	0,0000	24,99	-4,879	0,63	0,000
611,42	101,334	10,000	87,25	441,63	3,6469	0,0000	24,99	-4,879	0,63	0,000
612,55	101,518	10,000	86,97	440,24	3,6805	0,0000	24,99	-4,879	0,63	0,000
613,68	101,701	10,000	86,70	438,85	3,7231	0,0000	24,99	-4,879	0,63	0,000
614,81	101,886	10,000	86,42	437,45	3,7547	0,0000	24,99	-4,879	0,63	0,000
615,94	102,086	10,000	86,12	435,93	3,8028	0,0000	24,99	-4,879	0,63	0,000
617,06	102,268	10,000	85,85	434,55	3,8407	0,0000	24,99	-4,879	0,63	0,000
618,20	102,452	10,000	85,57	433,15	3,8860	0,0000	24,99	-4,879	0,63	0,000
619,32	102,634	10,000	85,30	431,76	3,9198	0,0000	24,99	-4,879	0,63	0,000
620,45	102,819	10,000	85,02	430,36	3,9614	0,0000	24,99	-4,879	0,63	0,000
621,57	103,019	10,000	84,72	428,84	4,0030	0,0000	24,99	-4,879	0,63	0,000
622,70	103,202	10,000	84,45	427,45	4,0336	0,0000	24,99	-4,879	0,63	0,000
623,82	103,384	10,000	84,17	426,07	4,0773	0,0000	24,99	-4,879	0,63	0,000
624,95	103,569	10,000	83,90	424,67	4,1203	0,0000	24,99	-4,879	0,63	0,000
626,09	103,769	10,000	83,60	423,15	4,1636	0,0000	24,99	-4,879	0,63	0,000
627,21	103,952	10,000	83,32	421,76	4,2072	0,0000	24,99	-4,879	0,63	0,000
628,34	104,134	10,000	83,05	420,38	4,2432	0,0000	24,99	-4,879	0,63	0,000
629,46	104,318	10,000	82,77	418,98	4,2848	0,0000	24,99	-4,879	0,63	0,000
630,59	104,502	10,000	82,50	417,58	4,3245	0,0000	24,99	-4,879	0,63	0,000
631,71	104,702	10,000	82,20	416,06	4,3746	0,0000	24,99	-4,879	0,63	0,000
