Name           :	Sample1	
User           :		
Date           :	2023-xx-xx	

Probe1         :		
Perimeter      : 		

Probe2         :		
Perimeter      : 		

Trough         :		
Width          :		
Area           :		
Symmetric comp :		

Subphase       :		
Surface tension:		
pH             :		
Temperature    :		

Addition       :		
Concentration  :		
Unit           :	         	

Substance1     :		
MW             :		
Concentration  :		
Unit           :	           	
Volume         :		

Substance2     :		
MW             : 		
Concentration  : 		
Unit           :	         	
Volume         : 		

Substrate      :		
Height         : 		
Shape          : 	       	
Width          :		
Thickness      :		


t[s]	Bpos	Bspd	A[cm²]	Mma[Å²]	P1[mN/m]	P2[mN/m]	T[°C]	SP[V]	pH	AD[V]
611,38	101,319	10,000	87,27	831,98	6,3650	0,0000	24,90	-4,879	0,63	0,000
612,50	101,519	10,000	86,97	829,12	6,3865	0,0000	24,90	-4,879	0,63	0,000
613,63	101,701	10,000	86,70	826,52	6,4106	0,0000	24,90	-4,879	0,63	0,000
614,75	101,886	10,000	86,42	823,88	6,4412	0,0000	24,90	-4,879	0,63	0,000
615,88	102,069	10,000	86,15	821,26	6,4905	0,0000	24,90	-4,879	0,63	0,000
617,00	102,252	10,000	85,87	818,64	6,5160	0,0000	24,90	-4,879	0,63	0,000
618,13	102,451	10,000	85,57	815,79	6,5353	0,0000	24,90	-4,879	0,63	0,000
619,25	102,636	10,000	85,30	813,15	6,5878	0,0000	24,90	-4,879	0,63	0,000
620,38	102,818	10,000	85,02	810,55	6,5988	0,0000	24,90	-4,879	0,63	0,000
621,50	103,001	10,000	84,75	807,93	6,6365	0,0000	24,90	-4,879	0,63	0,000
622,63	103,186	10,000	84,47	805,29	6,6643	0,0000	24,90	-4,879	0,63	0,000
623,75	103,386	10,000	84,17	802,43	6,6900	0,0000	24,90	-4,879	0,63	0,000
624,89	103,569	10,000	83,90	799,81	6,7264	0,0000	24,90	-4,879	0,63	0,000
626,03	103,751	10,000	83,62	797,21	6,7480	0,0000	24,90	-4,879	0,63	0,000
627,16	103,952	10,000	83,32	794,33	6,7772	0,0000	24,90	-4,879	0,63	0,000
628,30	104,134	10,000	83,05	791,72	6,8057	0,0000	24,90	-4,879	0,63	0,000
629,43	104,319	10,000	82,77	789,08	6,8399	0,0000	24,90	-4,879	0,63	0,000
630,56	104,502	10,000	82,50	786,46	6,8900	0,0000	24,90	-4,879	0,63	0,000
631,70	104,702	10,000	82,20	783,60	6,8997	0,0000	24,90	-4,879	0,63	0,000
632,82	104,886	10,000	81,92	780,98	6,9233	0,0000	24,90	-4,879	0,63	0,000
633,95	105,069	10,000	81,65	778,36	6,9522	0,0000	24,90	-4,879	0,63	0,000
635,08	105,251	10,000	81,37	775,76	6,9846	0,0000	24,90	-4,879	0,63	0,000
636,21	105,451	10,000	81,07	772,90	7,0119	0,0000	24,90	-4,879	0,63	0,000
637,34	105,634	10,000	80,80	770,28	7,0438	0,0000	24,90	-4,879	0,63	0,000
638,46	105,819	10,000	80,52	767,64	7,0721	0,0000	24,90	-4,879	0,63	0,000
639,59	106,001	10,000	80,25	765,03	7,1049	0,0000	24,90	-4,879	0,63	0,000
640,73	106,201	10,000	79,95	762,17	7,1438	0,0000	24,90	-4,879	0,63	0,000
641,85	106,384	10,000	79,67	759,55	7,1845	0,0000	24,90	-4,879	0,63	0,000
642,98	106,568	10,000	79,40	756,93	7,2122	0,0000	24,90	-4,879	0,63	0,000
644,12	106,751	10,000	79,12	754,31	7,2519	0,0000	24,90	-4,879	0,63	0,000
645,25	106,952	10,000	78,82	751,43	7,2802	0,0000	24,90	-4,879	0,63	0,000
646,39	107,135	10,000	78,55	748,81	7,3127	0,0000	24,90	-4,879	0,63	0,000
647,51	107,319	10,000	78,27	746,19	7,3558	0,0000	24,90	-4,879	0,63	0,000
648,65	107,502	10,000	78,00	743,56	7,3855	0,0000	24,90	-4,879	0,63	0,000
649,77	107,701	10,000	77,70	740,72	7,4169	0,0000	24,90	-4,879	0,63	0,000
650,91	107,885	10,000	77,42	738,08	7,4514	0,0000	24,90	-4,879	0,63	0,000
652,04	108,069	10,000	77,15	735,46	7,4863	0,0000	24,90	-4,879	0,63	0,000
653,17	108,251	10,000	76,87	732,86	7,5155	0,0000	24,90	-4,879	0,63	0,000
654,29	108,452	10,000	76,57	729,98	7,5479	0,0000	24,90	-4,879	0,63	0,000
655,42	108,634	10,000	76,30	727,38	7,5876	0,0000	24,90	-4,879	0,63	0,000
656,55	108,817	10,000	76,02	724,76	7,6203	0,0000	24,90	-4,879	0,63	0,000
657,68	109,002	10,000	75,75	722,12	7,6483	0,0000	24,90	-4,879	0,63	0,000
658,81	109,201	10,000	75,45	719,27	7,6752	0,0000	24,90	-4,879	0,63	0,000
659,94	109,384	10,000	75,17	716,65	7,7116	0,0000	24,90	-4,879	0,63	0,000
661,09	109,569	10,000	74,90	714,01	7,7455	0,0000	24,90	-4,879	0,63	0,000
662,21	109,751	10,000	74,62	711,41	7,7829	0,0000	24,90	-4,879	0,63	0,000
663,34	109,952	10,000	74,32	708,53	7,8153	0,0000	24,90	-4,879	0,63	0,000
664,46	110,135	10,000	74,05	705,91	7,8511	0,0000	24,90	-4,879	0,63	0,000
665,47	110,301	10,000	73,80	703,54	7,8782	0,0000	24,90	-4,879	0,63	0,000
666,60	110,484	10,000	73,52	700,92	7,9060	0,0000	24,90	-4,879	0,63	0,000
667,75	110,667	10,000	73,25	698,30	7,9420	0,0000	24,90	-4,879	0,63	0,000
668,88	110,869	10,000	72,95	695,42	7,9797	0,0000	24,90	-4,879	0,63	0,000
670,01	111,052	10,000	72,67	692,80	8,0187	0,0000	24,90	-4,879	0,63	0,000
671,15	111,234	10,000	72,40	690,20	8,0523	0,0000	24,90	-4,879	0,63	0,000
672,28	111,435	10,000	72,10	687,32	8,1025	0,0000	24,90	-4,879	0,63	0,000
673,41	111,619	10,000	71,82	684,70	8,1329	0,0000	24,90	-4,879	0,63	0,000
674,54	111,802	10,000	71,55	682,08	8,1681	0,0000	24,91	-4,879	0,63	0,000
675,67	111,985	10,000	71,27	679,46	8,1995	0,0000	24,91	-4,879	0,63	0,000
676,81	112,185	10,000	70,97	676,60	8,2358	0,0000	24,91	-4,879	0,63	0,000
677,94	112,369	10,000	70,70	673,97	8,2743	0,0000	24,91	-4,879	0,63	0,000
679,07	112,552	10,000	70,42	671,35	8,3003	0,0000	24,91	-4,879	0,63	0,000
680,22	112,752	10,000	70,12	668,49	8,3364	0,0000	24,91	-4,879	0,63	0,000
681,34	112,935	10,000	69,85	665,87	8,3795	0,0000	24,91	-4,879	0,63	0,000
682,47	113,119	10,000	69,57	663,25	8,4076	0,0000	24,91	-4,879	0,63	0,000
683,59	113,302	10,000	69,30	660,63	8,4431	0,0000	24,91	-4,879	0,63	0,000
684,72	113,485	10,000	69,02	658,01	8,4821	0,0000	24,90	-4,879	0,63	0,000
685,85	113,685	10,000	68,72	655,15	8,5235	0,0000	24,90	-4,879	0,63	0,000
686,98	113,867	10,000	68,45	652,54	8,5539	0,0000	24,90	-4,879	0,63	0,000
688,10	114,052	10,000	68,17	649,90	8,5865	0,0000	24,91	-4,879	0,63	0,000
689,23	114,235	10,000	67,90	647,28	8,6215	0,0000	24,91	-4,879	0,63	0,000
690,35	114,417	10,000	67,62	644,68	8,6570	0,0000	24,90	-4,879	0,63	0,000
691,48	114,618	10,000	67,32	641,80	8,7087	0,0000	24,90	-4,879	0,63	0,000
692,61	114,802	10,000	67,05	639,18	8,7397	0,0000	24,90	-4,879	0,63	0,000
693,75	114,985	10,000	66,77	636,56	8,7757	0,0000	24,90	-4,879	0,63	0,000
694,75	115,152	10,000	66,52	634,17	8,8020	0,0000	24,90	-4,879	0,63	0,000
695,88	115,335	10,000	66,25	631,55	8,8419	0,0000	24,90	-4,879	0,63	0,000
697,01	115,534	10,000	65,95	628,71	8,8738	0,0000	24,90	-4,879	0,63	0,000
698,14	115,718	10,000	65,67	626,07	8,9043	0,0000	24,90	-4,879	0,63	0,000
699,28	115,902	10,000	65,40	623,45	8,9411	0,0000	24,90	-4,879	0,63	0,000
700,40	116,085	10,000	65,12	620,83	8,9718	0,0000	24,90	-4,879	0,63	0,000
701,53	116,285	10,000	64,82	617,97	9,0072	0,0000	24,90	-4,879	0,63	0,000
702,67	116,468	10,000	64,55	615,35	9,0483	0,0000	24,90	-4,879	0,63	0,000
703,79	116,652	10,000	64,27	612,73	9,0758	0,0000	24,90	-4,879	0,63	0,000
704,80	116,817	10,000	64,02	610,36	9,1101	0,0000	24,90	-4,879	0,63	0,000
705,93	117,002	10,000	63,75	607,72	9,1448	0,0000	24,90	-4,879	0,63	0,000
707,06	117,202	10,000	63,45	604,86	9,1856	0,0000	24,90	-4,879	0,63	0,000
708,20	117,384	10,000	63,17	602,26	9,2168	0,0000	24,90	-4,879	0,63	0,000
709,33	117,567	10,000	62,90	599,64	9,2482	0,0000	24,90	-4,879	0,63	0,000
710,46	117,767	10,000	62,60	596,78	9,2783	0,0000	24,90	-4,879	0,63	0,000
711,59	117,950	10,000	62,32	594,16	9,3130	0,0000	24,90	-4,879	0,63	0,000
712,72	118,134	10,000	62,05	591,53	9,3454	0,0000	24,91	-4,879	0,63	0,000
713,85	118,318	10,000	61,77	588,89	9,3678	0,0000	24,91	-4,879	0,63	0,000
714,98	118,500	10,000	61,50	586,29	9,4048	0,0000	24,90	-4,879	0,63	0,000
716,12	118,702	10,000	61,20	583,41	9,4350	0,0000	24,90	-4,879	0,63	0,000
717,25	118,884	10,000	60,92	580,81	9,4685	0,0000	24,90	-4,879	0,63	0,000
718,38	119,068	10,000	60,65	578,17	9,5104	0,0000	24,90	-4,879	0,63	0,000
719,52	119,268	10,000	60,35	575,31	9,5422	0,0000	24,90	-4,879	0,63	0,000
720,64	119,452	10,000	60,07	572,69	9,5660	0,0000	24,90	-4,879	0,63	0,000
721,78	119,634	10,000	59,80	570,08	9,6013	0,0000	24,90	-4,879	0,63	0,000
722,91	119,818	10,000	59,52	567,44	9,6354	0,0000	24,90	-4,879	0,63	0,000
724,04	120,018	10,000	59,22	564,58	9,6712	0,0000	24,90	-4,879	0,63	0,000
725,17	120,200	10,000	58,95	561,98	9,6992	0,0000	24,90	-4,879	0,63	0,000
726,29	120,385	10,000	58,67	559,34	9,7233	0,0000	24,90	-4,879	0,63	0,000
727,42	120,567	10,000	58,40	556,74	9,7579	0,0000	24,90	-4,879	0,63	0,000
728,54	120,750	10,000	58,12	554,12	9,7794	0,0000	24,90	-4,879	0,63	0,000
729,67	120,952	10,000	57,82	551,24	9,8135	0,0000	24,90	-4,879	0,63	0,000
730,81	121,134	10,000	57,55	548,64	9,8328	0,0000	24,90	-4,879	0,63	0,000
731,93	121,318	10,000	57,27	546,00	9,8561	0,0000	24,90	-4,879	0,63	0,000
732,94	121,484	10,000	57,02	543,63	9,8833	0,0000	24,90	-4,879	0,63	0,000
734,06	121,668	10,000	56,75	540,99	9,9195	0,0000	24,90	-4,879	0,63	0,000
735,07	121,835	10,000	56,50	538,61	9,9415	0,0000	24,90	-4,879	0,63	0,000
736,20	122,034	10,000	56,20	535,77	9,9777	0,0000	24,90	-4,879	0,63	0,000
737,32	122,218	10,000	55,92	533,13	10,0052	0,0000	24,90	-4,879	0,63	0,000
738,46	122,402	10,000	55,65	530,50	10,0396	0,0000	24,90	-4,879	0,63	0,000
739,59	122,584	10,000	55,37	527,90	10,0645	0,0000	24,90	-4,879	0,63	0,000
740,73	122,785	10,000	55,07	525,02	10,0890	0,0000	24,90	-4,879	0,63	0,000
741,86	122,967	10,000	54,80	522,42	10,1111	0,0000	24,90	-4,879	0,63	0,000
742,99	123,150	10,000	54,52	519,80	10,1351	0,0000	24,91	-4,879	0,63	0,000
744,13	123,351	10,000	54,22	516,92	10,1624	0,0000	24,91	-4,879	0,63	0,000
745,26	123,535	10,000	53,95	514,30	10,1873	0,0000	24,90	-4,879	0,63	0,000
746,38	123,718	10,000	53,67	511,68	10,2083	0,0000	24,90	-4,879	0,63	0,000
747,52	123,901	10,000	53,40	509,06	10,2322	0,0000	24,90	-4,879	0,63	0,000
748,65	124,100	10,000	53,10	506,21	10,2522	0,0000	24,90	-4,879	0,63	0,000
749,78	124,285	10,000	52,82	503,57	10,2764	0,0000	24,90	-4,879	0,63	0,000
750,92	124,468	10,000	52,55	500,95	10,3019	0,0000	24,90	-4,879	0,63	0,000
752,04	124,651	10,000	52,27	498,33	10,3161	0,0000	24,90	-4,879	0,63	0,000
753,16	124,851	10,000	51,97	495,47	10,3476	0,0000	24,90	-4,879	0,63	0,000
754,29	125,033	10,000	51,70	492,87	10,3644	0,0000	24,90	-4,879	0,63	0,000
755,29	125,200	10,000	51,45	490,48	10,3783	0,0000	24,90	-4,879	0,63	0,000
756,42	125,385	10,000	51,17	487,85	10,3947	0,0000	24,90	-4,879	0,63	0,000
757,55	125,567	10,000	50,90	485,24	10,3926	0,0000	24,90	-4,879	0,63	0,000
758,69	125,751	10,000	50,62	482,60	10,4319	0,0000	24,90	-4,879	0,63	0,000
759,82	125,950	10,000	50,32	479,76	10,4510	0,0000	24,91	-4,879	0,63	0,000
760,96	126,135	10,000	50,05	477,12	10,4557	0,0000	24,91	-4,879	0,63	0,000
762,10	126,318	10,000	49,77	474,50	10,4714	0,0000	24,91	-4,879	0,63	0,000
763,23	126,517	10,000	49,47	471,66	10,4876	0,0000	24,91	-4,879	0,63	0,000
764,35	126,701	10,000	49,20	469,02	10,5156	0,0000	24,91	-4,879	0,63	0,000
765,48	126,885	10,000	48,92	466,40	10,5248	0,0000	24,91	-4,879	0,63	0,000
766,49	127,050	10,000	48,67	464,03	10,5423	0,0000	24,91	-4,879	0,63	0,000
767,62	127,233	10,000	48,40	461,41	10,5581	0,0000	24,91	-4,879	0,63	0,000
768,76	127,433	10,000	48,10	458,55	10,5738	0,0000	24,91	-4,879	0,63	0,000
769,89	127,618	10,000	47,82	455,91	10,5890	0,0000	24,91	-4,879	0,63	0,000
770,90	127,783	10,000	47,57	453,54	10,6099	0,0000	24,91	-4,879	0,63	0,000
772,03	127,968	10,000	47,30	450,91	10,6242	0,0000	24,91	-4,879	0,63	0,000
773,17	128,167	10,000	47,00	448,06	10,6452	0,0000	24,91	-4,879	0,63	0,000
774,29	128,351	10,000	46,72	445,42	10,6572	0,0000	24,91	-4,879	0,63	0,000
775,43	128,535	10,000	46,45	442,80	10,6748	0,0000	24,91	-4,879	0,63	0,000
776,57	128,717	10,000	46,18	440,20	10,6978	0,0000	24,91	-4,879	0,63	0,000
777,70	128,918	10,000	45,87	437,32	10,7159	0,0000	24,91	-4,879	0,63	0,000
778,84	129,101	10,000	45,60	434,70	10,7291	0,0000	24,91	-4,879	0,63	0,000
779,97	129,283	10,000	45,33	432,10	10,7508	0,0000	24,91	-4,879	0,63	0,000
781,11	129,485	10,000	45,02	429,22	10,7693	0,0000	24,91	-4,879	0,63	0,000
782,23	129,668	10,000	44,75	426,60	10,7770	0,0000	24,91	-4,879	0,63	0,000
783,36	129,851	10,000	44,47	423,97	10,8024	0,0000	24,91	-4,879	0,63	0,000
784,49	130,035	10,000	44,20	421,35	10,8130	0,0000	24,91	-4,879	0,63	0,000
785,62	130,217	10,000	43,93	418,75	10,8357	0,0000	24,91	-4,879	0,63	0,000
786,74	130,417	10,000	43,63	415,89	10,8605	0,0000	24,91	-4,879	0,63	0,000
787,87	130,601	10,000	43,35	413,25	10,8747	0,0000	24,91	-4,879	0,63	0,000
788,88	130,767	10,000	43,10	410,89	10,9075	0,0000	24,91	-4,879	0,63	0,000
790,01	130,951	10,000	42,82	408,25	10,9295	0,0000	24,91	-4,879	0,63	0,000
791,13	131,134	10,000	42,55	405,62	10,9533	0,0000	24,91	-4,879	0,63	0,000
792,26	131,333	10,000	42,25	402,78	10,9689	0,0000	24,91	-4,879	0,63	0,000
793,38	131,518	10,000	41,97	400,14	10,9994	0,0000	24,91	-4,879	0,63	0,000
794,52	131,700	10,000	41,70	397,54	11,0263	0,0000	24,91	-4,879	0,63	0,000
795,66	131,884	10,000	41,42	394,90	11,0329	0,0000	24,91	-4,879	0,63	0,000
796,78	132,083	10,000	41,13	392,06	11,0597	0,0000	24,91	-4,879	0,63	0,000
797,92	132,267	10,000	40,85	389,44	11,0884	0,0000	24,91	-4,879	0,63	0,000
799,06	132,450	10,000	40,58	386,81	11,1004	0,0000	24,91	-4,879	0,63	0,000
800,19	132,634	10,000	40,30	384,17	11,1291	0,0000	24,91	-4,879	0,63	0,000
801,32	132,833	10,000	40,00	381,33	11,1449	0,0000	24,91	-4,879	0,63	0,000
802,45	133,018	10,000	39,72	378,69	11,1687	0,0000	24,91	-4,879	0,63	0,000
803,46	133,184	10,000	39,47	376,31	11,1984	0,0000	24,91	-4,879	0,63	0,000
804,59	133,368	10,000	39,20	373,69	11,2166	0,0000	24,91	-4,879	0,63	0,000
805,72	133,551	10,000	38,92	371,07	11,2441	0,0000	24,91	-4,879	0,63	0,000
806,85	133,751	10,000	38,62	368,21	11,2653	0,0000	24,91	-4,879	0,63	0,000
807,98	133,933	10,000	38,35	365,60	11,2932	0,0000	24,91	-4,879	0,63	0,000
809,12	134,118	10,000	38,07	362,96	11,3195	0,0000	24,91	-4,879	0,63	0,000
810,25	134,318	10,000	37,77	360,10	11,3459	0,0000	24,91	-4,879	0,63	0,000
811,37	134,501	10,000	37,50	357,48	11,3789	0,0000	24,91	-4,879	0,63	0,000
812,49	134,683	10,000	37,23	354,88	11,4052	0,0000	24,91	-4,879	0,63	0,000
813,62	134,866	10,000	36,95	352,26	11,4257	0,0000	24,91	-4,879	0,63	0,000
814,75	135,051	10,000	36,67	349,62	11,4510	0,0000	24,91	-4,879	0,63	0,000
815,88	135,251	10,000	36,37	346,76	11,4913	0,0000	24,91	-4,879	0,63	0,000
817,01	135,433	10,000	36,10	344,16	11,5247	0,0000	24,91	-4,879	0,63	0,000
818,13	135,618	10,000	35,82	341,52	11,5518	0,0000	24,91	-4,879	0,63	0,000
819,26	135,800	10,000	35,55	338,91	11,5778	0,0000	24,91	-4,879	0,63	0,000
820,40	136,001	10,000	35,25	336,03	11,6124	0,0000	24,91	-4,879	0,63	0,000
821,53	136,183	10,000	34,98	333,43	11,6380	0,0000	24,91	-4,879	0,63	0,000
822,66	136,366	10,000	34,70	330,81	11,6727	0,0000	24,91	-4,879	0,63	0,000
823,79	136,551	10,000	34,42	328,17	11,7022	0,0000	24,91	-4,879	0,63	0,000
824,92	136,751	10,000	34,12	325,31	11,7377	0,0000	24,91	-4,879	0,63	0,000
826,05	136,933	10,000	33,85	322,71	11,7711	0,0000	24,91	-4,879	0,63	0,000
827,18	137,116	10,000	33,58	320,08	11,8128	0,0000	24,91	-4,879	0,63	0,000
828,31	137,301	10,000	33,30	317,44	11,8407	0,0000	24,91	-4,879	0,63	0,000
829,45	137,501	10,000	33,00	314,58	11,8637	0,0000	24,91	-4,879	0,63	0,000
830,58	137,684	10,000	32,72	311,96	11,8989	0,0000	24,91	-4,879	0,63	0,000
831,71	137,868	10,000	32,45	309,34	11,9385	0,0000	24,91	-4,879	0,63	0,000
832,84	138,051	10,000	32,17	306,72	11,9623	0,0000	24,91	-4,879	0,63	0,000
833,97	138,251	10,000	31,87	303,86	11,9940	0,0000	24,91	-4,879	0,63	0,000
835,10	138,433	10,000	31,60	301,26	12,0375	0,0000	24,91	-4,879	0,63	0,000
836,24	138,616	10,000	31,33	298,64	12,0738	0,0000	24,91	-4,879	0,63	0,000
837,37	138,800	10,000	31,05	296,01	12,1171	0,0000	24,91	-4,879	0,63	0,000
838,50	139,001	10,000	30,75	293,14	12,1616	0,0000	24,91	-4,879	0,63	0,000
839,62	139,184	10,000	30,47	290,51	12,2049	0,0000	24,91	-4,879	0,63	0,000
840,75	139,368	10,000	30,20	287,89	12,2451	0,0000	24,91	-4,879	0,63	0,000
841,89	139,551	10,000	29,92	285,27	12,2824	0,0000	24,91	-4,879	0,63	0,000
843,02	139,750	10,000	29,63	282,43	12,3283	0,0000	24,91	-4,879	0,63	0,000
844,15	139,934	10,000	29,35	279,79	12,3763	0,0000	24,91	-4,879	0,63	0,000
845,28	140,116	10,000	29,08	277,19	12,4079	0,0000	24,91	-4,879	0,63	0,000
846,40	140,300	10,000	28,80	274,57	12,4553	0,0000	24,91	-4,879	0,63	0,000
847,52	140,500	10,000	28,50	271,71	12,4879	0,0000	24,91	-4,879	0,63	0,000
848,66	140,683	10,000	28,23	269,08	12,5419	0,0000	24,91	-4,879	0,63	0,000
849,79	140,866	10,000	27,95	266,46	12,5879	0,0000	24,91	-4,879	0,63	0,000
850,91	141,051	10,000	27,67	263,82	12,6383	0,0000	24,91	-4,879	0,63	0,000
852,05	141,251	10,000	27,37	260,96	12,6785	0,0000	24,91	-4,879	0,63	0,000
853,18	141,434	10,000	27,10	258,34	12,7280	0,0000	24,91	-4,879	0,63	0,000
854,31	141,616	10,000	26,83	255,74	12,7809	0,0000	24,91	-4,879	0,63	0,000
855,45	141,799	10,000	26,55	253,12	12,8317	0,0000	24,91	-4,879	0,63	0,000
856,58	142,001	10,000	26,25	250,24	12,8812	0,0000	24,91	-4,879	0,63	0,000
857,72	142,184	10,000	25,97	247,62	12,9345	0,0000	24,91	-4,879	0,63	0,000
858,85	142,367	10,000	25,70	244,99	12,9813	0,0000	24,91	-4,879	0,63	0,000
859,98	142,566	10,000	25,40	242,15	13,0407	0,0000	24,91	-4,879	0,63	0,000
861,11	142,749	10,000	25,13	239,53	13,0858	0,0000	24,91	-4,879	0,63	0,000
862,24	142,934	10,000	24,85	236,89	13,1377	0,0000	24,91	-4,879	0,63	0,000
863,39	143,117	10,000	24,57	234,27	13,1836	0,0000	24,91	-4,879	0,63	0,000
864,51	143,317	10,000	24,27	231,41	13,2338	0,0000	24,91	-4,879	0,63	0,000
865,63	143,499	10,000	24,00	228,81	13,2962	0,0000	24,91	-4,879	0,63	0,000
866,76	143,684	10,000	23,72	226,17	13,3566	0,0000	24,91	-4,879	0,63	0,000
867,89	143,867	10,000	23,45	223,55	13,4085	0,0000	24,91	-4,879	0,63	0,000
869,03	144,049	10,000	23,18	220,94	13,4692	0,0000	24,91	-4,879	0,63	0,000
870,16	144,249	10,000	22,88	218,08	13,5368	0,0000	24,91	-4,879	0,63	0,000
871,29	144,434	10,000	22,60	215,44	13,5946	0,0000	24,91	-4,879	0,63	0,000
872,43	144,617	10,000	22,32	212,82	13,6479	0,0000	24,91	-4,879	0,63	0,000
873,56	144,816	10,000	22,03	209,98	13,7065	0,0000	24,91	-4,879	0,63	0,000
874,69	144,999	10,000	21,75	207,36	13,7762	0,0000	24,91	-4,879	0,63	0,000
875,82	145,184	10,000	21,47	204,72	13,8326	0,0000	24,91	-4,879	0,63	0,000
876,82	145,351	10,000	21,22	202,34	13,8888	0,0000	24,91	-4,879	0,63	0,000
877,96	145,534	10,000	20,95	199,71	13,9540	0,0000	24,91	-4,879	0,63	0,000
879,10	145,734	10,000	20,65	196,85	14,0161	0,0000	24,91	-4,879	0,63	0,000
880,23	145,916	10,000	20,38	194,25	14,0823	0,0000	24,91	-4,879	0,63	0,000
881,36	146,101	10,000	20,10	191,61	14,1528	0,0000	24,91	-4,879	0,63	0,000
882,50	146,301	10,000	19,80	188,75	14,2167	0,0000	24,91	-4,879	0,63	0,000
883,62	146,483	10,000	19,53	186,15	14,2933	0,0000	24,91	-4,879	0,63	0,000
884,75	146,667	10,000	19,25	183,51	14,3736	0,0000	24,91	-4,879	0,63	0,000
885,88	146,851	10,000	18,97	180,89	14,4319	0,0000	24,91	-4,879	0,63	0,000
887,02	147,051	10,000	18,67	178,03	14,5046	0,0000	24,91	-4,879	0,63	0,000
888,16	147,233	10,000	18,40	175,42	14,5810	0,0000	24,91	-4,879	0,63	0,000
889,29	147,417	10,000	18,12	172,78	14,6649	0,0000	24,91	-4,879	0,63	0,000
890,42	147,599	10,000	17,85	170,18	14,7370	0,0000	24,91	-4,879	0,63	0,000
891,55	147,800	10,000	17,55	167,30	14,8019	0,0000	24,91	-4,879	0,63	0,000
892,68	147,983	10,000	17,28	164,70	14,8930	0,0000	24,91	-4,879	0,63	0,000
893,81	148,167	10,000	17,00	162,06	14,9720	0,0000	24,91	-4,879	0,63	0,000
894,94	148,350	10,000	16,72	159,44	15,0638	0,0000	24,91	-4,879	0,63	0,000
896,07	148,550	10,000	16,42	156,58	15,1471	0,0000	24,91	-4,879	0,63	0,000
897,21	148,733	10,000	16,15	153,97	15,2268	0,0000	24,91	-4,879	0,63	0,000
898,34	148,917	10,000	15,87	151,33	15,3260	0,0000	24,91	-4,879	0,63	0,000
899,47	149,117	10,000	15,57	148,47	15,4197	0,0000	24,91	-4,879	0,63	0,000
900,61	149,300	10,000	15,30	145,85	15,5040	0,0000	24,91	-4,879	0,63	0,000
901,74	149,482	10,000	15,03	143,25	15,6001	0,0000	24,91	-4,879	0,63	0,000
902,87	149,667	10,000	14,75	140,61	15,7022	0,0000	24,91	-4,879	0,63	0,000
903,87	149,832	10,000	14,50	138,24	15,7756	0,0000	24,91	-4,879	0,63	0,000
905,01	150,032	10,000	14,20	135,38	15,8699	0,0000	24,91	-4,879	0,63	0,000
906,15	150,216	10,000	13,93	132,76	15,9504	0,0000	24,91	-4,879	0,63	0,000
907,28	150,399	10,000	13,65	130,14	16,0874	0,0000	24,91	-4,879	0,63	0,000
908,41	150,584	10,000	13,37	127,50	16,1902	0,0000	24,91	-4,879	0,63	0,000
909,55	150,782	10,000	13,08	124,66	16,3093	0,0000	24,91	-4,879	0,63	0,000
910,68	150,966	10,000	12,80	122,04	16,4053	0,0000	24,91	-4,879	0,63	0,000
911,82	151,149	10,000	12,53	119,42	16,4755	0,0000	24,91	-4,879	0,63	0,000
912,95	151,349	10,000	12,23	116,56	16,6007	0,0000	24,91	-4,879	0,63	0,000
914,08	151,532	10,000	11,95	113,94	16,7055	0,0000	24,91	-4,879	0,63	0,000
915,22	151,716	10,000	11,68	111,31	16,8013	0,0000	24,91	-4,879	0,63	0,000
916,35	151,914	10,000	11,38	108,47	16,9331	0,0000	24,91	-4,879	0,63	0,000
917,49	152,098	10,000	11,10	105,85	17,0494	0,0000	24,91	-4,879	0,63	0,000
918,62	152,281	10,000	10,83	103,23	17,1688	0,0000	24,91	-4,879	0,63	0,000
919,75	152,463	10,000	10,56	100,63	17,2815	0,0000	24,91	-4,879	0,63	0,000
920,89	152,663	10,000	10,26	97,77	17,4207	0,0000	24,91	-4,879	0,63	0,000
922,02	152,848	10,000	9,98	95,13	17,5244	0,0000	24,90	-4,879	0,63	0,000
923,15	153,030	10,000	9,71	92,52	17,6524	0,0000	24,90	-4,879	0,63	0,000
924,28	153,213	10,000	9,43	89,90	17,7844	0,0000	24,90	-4,879	0,63	0,000
925,41	153,412	10,000	9,13	87,06	17,9096	0,0000	24,90	-4,879	0,63	0,000
926,55	153,594	10,000	8,86	84,46	18,0590	0,0000	24,90	-4,879	0,63	0,000
927,68	153,776	10,000	8,59	81,85	18,2122	0,0000	24,90	-4,879	0,63	0,000
928,81	153,977	10,000	8,28	78,98	18,3803	0,0000	24,90	-4,879	0,63	0,000

