Name           :	Sample3	
User           :		
Date           :	2023-xx-xx	

Probe1         :		
Perimeter      : 		

Probe2         :		
Perimeter      : 		

Trough         :		
Width          :		
Area           :		
Symmetric comp :		

Subphase       :		
Surface tension:		
pH             :		
Temperature    :		

Addition       :		
Concentration  :		
Unit           :	         	

Substance1     :		
MW             :		
Concentration  :		
Unit           :	           	
Volume         :		

Substance2     :		
MW             : 		
Concentration  : 		
Unit           :	         	
Volume         : 		

Substrate      :		
Height         : 		
Shape          : 	       	
Width          :		
Thickness      :		


t[s]	Bpos	Bspd	A[cm²]	Mma[Å²]	P1[mN/m]	P2[mN/m]	T[°C]	SP[V]	pH	AD[V]
611,82	101,401	10,000	87,15	943,55	9,7155	0,0000	24,50	-4,879	0,62	0,000
612,94	101,584	10,000	86,87	940,57	9,7361	0,0000	24,50	-4,879	0,62	0,000
614,06	101,769	10,000	86,60	937,57	9,7577	0,0000	24,50	-4,879	0,62	0,000
615,07	101,934	10,000	86,35	934,89	9,7711	0,0000	24,50	-4,879	0,62	0,000
616,20	102,119	10,000	86,07	931,89	9,7901	0,0000	24,50	-4,879	0,62	0,000
617,33	102,319	10,000	85,77	928,64	9,8051	0,0000	24,50	-4,879	0,62	0,000
618,45	102,501	10,000	85,50	925,68	9,8147	0,0000	24,50	-4,879	0,62	0,000
619,58	102,684	10,000	85,22	922,71	9,8337	0,0000	24,50	-4,879	0,62	0,000
620,71	102,869	10,000	84,95	919,71	9,8517	0,0000	24,50	-4,879	0,62	0,000
621,84	103,068	10,000	84,65	916,48	9,8694	0,0000	24,50	-4,879	0,62	0,000
622,96	103,252	10,000	84,37	913,48	9,8754	0,0000	24,50	-4,879	0,62	0,000
624,09	103,434	10,000	84,10	910,53	9,8916	0,0000	24,50	-4,879	0,62	0,000
625,22	103,619	10,000	83,82	907,53	9,9040	0,0000	24,50	-4,879	0,62	0,000
626,35	103,802	10,000	83,55	904,55	9,9264	0,0000	24,50	-4,879	0,62	0,000
627,47	104,001	10,000	83,25	901,32	9,9358	0,0000	24,50	-4,879	0,62	0,000
628,60	104,186	10,000	82,97	898,33	9,9512	0,0000	24,50	-4,879	0,62	0,000
629,73	104,368	10,000	82,70	895,37	9,9752	0,0000	24,50	-4,879	0,62	0,000
630,86	104,552	10,000	82,42	892,37	9,9942	0,0000	24,50	-4,879	0,62	0,000
631,98	104,736	10,000	82,15	889,39	10,0110	0,0000	24,50	-4,879	0,62	0,000
633,11	104,936	10,000	81,85	886,15	10,0235	0,0000	24,50	-4,879	0,62	0,000
634,24	105,118	10,000	81,57	883,19	10,0339	0,0000	24,50	-4,879	0,62	0,000
635,37	105,301	10,000	81,30	880,21	10,0418	0,0000	24,50	-4,879	0,62	0,000
636,50	105,484	10,000	81,02	877,23	10,0609	0,0000	24,50	-4,879	0,62	0,000
637,63	105,684	10,000	80,72	873,99	10,0759	0,0000	24,50	-4,879	0,62	0,000
638,75	105,869	10,000	80,45	870,99	10,0885	0,0000	24,50	-4,879	0,62	0,000
639,88	106,051	10,000	80,17	868,03	10,1010	0,0000	24,50	-4,879	0,62	0,000
641,01	106,235	10,000	79,90	865,03	10,1220	0,0000	24,50	-4,879	0,62	0,000
642,14	106,435	10,000	79,60	861,79	10,1407	0,0000	24,50	-4,879	0,62	0,000
643,26	106,618	10,000	79,32	858,83	10,1589	0,0000	24,50	-4,879	0,62	0,000
644,39	106,802	10,000	79,05	855,83	10,1811	0,0000	24,50	-4,879	0,62	0,000
645,51	106,984	10,000	78,77	852,88	10,1866	0,0000	24,50	-4,879	0,62	0,000
646,64	107,169	10,000	78,50	849,88	10,1959	0,0000	24,50	-4,879	0,62	0,000
647,77	107,369	10,000	78,20	846,63	10,2145	0,0000	24,50	-4,879	0,62	0,000
648,90	107,552	10,000	77,92	843,65	10,2308	0,0000	24,50	-4,879	0,62	0,000
650,03	107,735	10,000	77,65	840,67	10,2454	0,0000	24,50	-4,879	0,62	0,000
651,16	107,919	10,000	77,37	837,70	10,2501	0,0000	24,50	-4,879	0,62	0,000
652,29	108,117	10,000	77,07	834,47	10,2609	0,0000	24,50	-4,879	0,62	0,000
653,41	108,302	10,000	76,80	831,47	10,2693	0,0000	24,50	-4,879	0,62	0,000
654,55	108,484	10,000	76,52	828,52	10,2798	0,0000	24,50	-4,879	0,62	0,000
655,67	108,669	10,000	76,25	825,52	10,2936	0,0000	24,50	-4,879	0,62	0,000
656,80	108,851	10,000	75,97	822,56	10,3080	0,0000	24,50	-4,879	0,62	0,000
657,93	109,052	10,000	75,67	819,29	10,3242	0,0000	24,50	-4,879	0,62	0,000
659,06	109,234	10,000	75,40	816,34	10,3357	0,0000	24,50	-4,879	0,62	0,000
660,19	109,419	10,000	75,12	813,34	10,3414	0,0000	24,50	-4,879	0,62	0,000
661,33	109,602	10,000	74,85	810,36	10,3538	0,0000	24,50	-4,879	0,62	0,000
662,46	109,801	10,000	74,55	807,13	10,3627	0,0000	24,50	-4,879	0,62	0,000
663,60	109,985	10,000	74,27	804,14	10,3708	0,0000	24,50	-4,879	0,62	0,000
664,73	110,169	10,000	74,00	801,16	10,3796	0,0000	24,50	-4,879	0,62	0,000
665,86	110,367	10,000	73,70	797,93	10,3849	0,0000	24,49	-4,879	0,62	0,000
667,00	110,551	10,000	73,42	794,95	10,4008	0,0000	24,49	-4,879	0,62	0,000
668,13	110,734	10,000	73,15	791,98	10,4120	0,0000	24,49	-4,879	0,62	0,000
669,26	110,935	10,000	72,85	788,71	10,4236	0,0000	24,50	-4,879	0,62	0,000
670,26	111,084	10,000	72,62	786,29	10,4329	0,0000	24,50	-4,879	0,62	0,000
671,39	111,285	10,000	72,32	783,02	10,4390	0,0000	24,50	-4,879	0,62	0,000
672,52	111,467	10,000	72,05	780,07	10,4446	0,0000	24,50	-4,879	0,62	0,000
673,65	111,652	10,000	71,77	777,07	10,4544	0,0000	24,50	-4,879	0,62	0,000
674,78	111,835	10,000	71,50	774,09	10,4693	0,0000	24,49	-4,879	0,62	0,000
675,91	112,034	10,000	71,20	770,86	10,4717	0,0000	24,49	-4,879	0,62	0,000
677,04	112,219	10,000	70,92	767,87	10,4795	0,0000	24,49	-4,879	0,62	0,000
678,17	112,401	10,000	70,65	764,91	10,4886	0,0000	24,49	-4,879	0,62	0,000
679,30	112,585	10,000	70,37	761,91	10,4902	0,0000	24,49	-4,879	0,62	0,000
680,44	112,785	10,000	70,07	758,66	10,5081	0,0000	24,49	-4,879	0,62	0,000
681,56	112,967	10,000	69,80	755,71	10,5145	0,0000	24,49	-4,879	0,62	0,000
682,69	113,151	10,000	69,52	752,73	10,5279	0,0000	24,49	-4,879	0,62	0,000
683,82	113,335	10,000	69,25	749,73	10,5368	0,0000	24,49	-4,879	0,62	0,000
684,96	113,534	10,000	68,95	746,51	10,5436	0,0000	24,49	-4,879	0,62	0,000
686,08	113,719	10,000	68,67	743,51	10,5561	0,0000	24,49	-4,879	0,62	0,000
687,21	113,901	10,000	68,40	740,55	10,5639	0,0000	24,49	-4,879	0,62	0,000
688,34	114,084	10,000	68,12	737,57	10,5695	0,0000	24,49	-4,879	0,62	0,000
689,47	114,285	10,000	67,82	734,30	10,5745	0,0000	24,49	-4,879	0,62	0,000
690,60	114,467	10,000	67,55	731,35	10,5825	0,0000	24,49	-4,879	0,62	0,000
691,72	114,651	10,000	67,27	728,37	10,5981	0,0000	24,49	-4,879	0,62	0,000
692,85	114,834	10,000	67,00	725,39	10,6095	0,0000	24,49	-4,879	0,62	0,000
693,98	115,017	10,000	66,72	722,42	10,6144	0,0000	24,49	-4,879	0,62	0,000
695,11	115,218	10,000	66,42	719,15	10,6248	0,0000	24,49	-4,879	0,62	0,000
696,23	115,402	10,000	66,15	716,17	10,6357	0,0000	24,49	-4,879	0,62	0,000
697,36	115,584	10,000	65,87	713,21	10,6433	0,0000	24,49	-4,879	0,62	0,000
698,49	115,768	10,000	65,60	710,22	10,6464	0,0000	24,49	-4,879	0,62	0,000
699,62	115,967	10,000	65,30	706,99	10,6619	0,0000	24,49	-4,879	0,62	0,000
700,75	116,152	10,000	65,02	703,99	10,6766	0,0000	24,49	-4,879	0,62	0,000
701,88	116,334	10,000	64,75	701,03	10,6891	0,0000	24,49	-4,879	0,62	0,000
703,01	116,518	10,000	64,47	698,04	10,6940	0,0000	24,49	-4,879	0,62	0,000
704,14	116,717	10,000	64,17	694,81	10,7003	0,0000	24,49	-4,879	0,62	0,000
705,27	116,900	10,000	63,90	691,83	10,7136	0,0000	24,49	-4,879	0,62	0,000
706,40	117,085	10,000	63,62	688,83	10,7236	0,0000	24,49	-4,879	0,62	0,000
707,53	117,268	10,000	63,35	685,86	10,7321	0,0000	24,49	-4,879	0,62	0,000
708,65	117,450	10,000	63,07	682,90	10,7429	0,0000	24,49	-4,879	0,62	0,000
709,78	117,650	10,000	62,77	679,65	10,7505	0,0000	24,49	-4,879	0,62	0,000
710,91	117,835	10,000	62,50	676,65	10,7628	0,0000	24,49	-4,879	0,62	0,000
712,04	118,017	10,000	62,22	673,70	10,7722	0,0000	24,49	-4,879	0,62	0,000
713,17	118,200	10,000	61,95	670,72	10,7827	0,0000	24,49	-4,879	0,62	0,000
714,29	118,400	10,000	61,65	667,47	10,7917	0,0000	24,49	-4,879	0,62	0,000
715,42	118,584	10,000	61,37	664,49	10,8043	0,0000	24,49	-4,879	0,62	0,000
716,55	118,767	10,000	61,10	661,52	10,8132	0,0000	24,49	-4,879	0,62	0,000
717,67	118,952	10,000	60,82	658,52	10,8303	0,0000	24,49	-4,879	0,62	0,000
718,80	119,134	10,000	60,55	655,56	10,8356	0,0000	24,49	-4,879	0,62	0,000
719,93	119,335	10,000	60,25	652,29	10,8376	0,0000	24,49	-4,879	0,62	0,000
721,05	119,518	10,000	59,97	649,32	10,8507	0,0000	24,49	-4,879	0,62	0,000
722,18	119,702	10,000	59,70	646,34	10,8627	0,0000	24,49	-4,879	0,62	0,000
723,31	119,885	10,000	59,42	643,36	10,8741	0,0000	24,49	-4,879	0,62	0,000
724,44	120,085	10,000	59,12	640,11	10,8828	0,0000	24,49	-4,879	0,62	0,000
725,57	120,267	10,000	58,85	637,16	10,8893	0,0000	24,49	-4,879	0,62	0,000
726,70	120,452	10,000	58,57	634,16	10,9018	0,0000	24,49	-4,879	0,62	0,000
727,84	120,634	10,000	58,30	631,20	10,9077	0,0000	24,49	-4,879	0,62	0,000
728,96	120,834	10,000	58,00	627,96	10,9170	0,0000	24,49	-4,879	0,62	0,000
730,09	121,017	10,000	57,72	624,98	10,9229	0,0000	24,49	-4,879	0,62	0,000
731,22	121,200	10,000	57,45	622,00	10,9332	0,0000	24,49	-4,879	0,62	0,000
732,35	121,385	10,000	57,17	619,00	10,9474	0,0000	24,49	-4,879	0,62	0,000
733,48	121,584	10,000	56,87	615,78	10,9645	0,0000	24,49	-4,879	0,62	0,000
734,62	121,768	10,000	56,60	612,78	10,9788	0,0000	24,50	-4,879	0,62	0,000
735,75	121,952	10,000	56,32	609,80	10,9870	0,0000	24,50	-4,879	0,62	0,000
736,87	122,135	10,000	56,05	606,82	10,9977	0,0000	24,50	-4,879	0,62	0,000
737,99	122,318	10,000	55,77	603,85	11,0104	0,0000	24,50	-4,879	0,62	0,000
739,12	122,518	10,000	55,47	600,60	11,0223	0,0000	24,50	-4,879	0,62	0,000
740,25	122,702	10,000	55,20	597,62	11,0321	0,0000	24,50	-4,879	0,62	0,000
741,38	122,885	10,000	54,92	594,64	11,0409	0,0000	24,50	-4,879	0,62	0,000
742,50	123,067	10,000	54,65	591,69	11,0574	0,0000	24,50	-4,879	0,62	0,000
743,63	123,267	10,000	54,35	588,44	11,0653	0,0000	24,50	-4,879	0,62	0,000
744,75	123,451	10,000	54,07	585,44	11,0735	0,0000	24,50	-4,879	0,62	0,000
745,88	123,635	10,000	53,80	582,46	11,0827	0,0000	24,50	-4,879	0,62	0,000
747,01	123,818	10,000	53,52	579,49	11,0897	0,0000	24,50	-4,879	0,62	0,000
748,14	124,000	10,000	53,25	576,53	11,0944	0,0000	24,50	-4,879	0,62	0,000
749,27	124,200	10,000	52,95	573,28	11,1082	0,0000	24,50	-4,879	0,62	0,000
750,39	124,385	10,000	52,67	570,28	11,1246	0,0000	24,50	-4,879	0,62	0,000
751,52	124,568	10,000	52,40	567,31	11,1395	0,0000	24,50	-4,879	0,62	0,000
752,66	124,751	10,000	52,12	564,33	11,1531	0,0000	24,50	-4,879	0,62	0,000
753,79	124,951	10,000	51,82	561,08	11,1642	0,0000	24,50	-4,879	0,62	0,000
754,92	125,135	10,000	51,55	558,10	11,1811	0,0000	24,50	-4,879	0,62	0,000
756,04	125,318	10,000	51,27	555,13	11,1995	0,0000	24,51	-4,879	0,62	0,000
757,18	125,500	10,000	51,00	552,17	11,2104	0,0000	24,51	-4,879	0,62	0,000
758,32	125,701	10,000	50,70	548,90	11,2217	0,0000	24,51	-4,879	0,62	0,000
759,44	125,885	10,000	50,42	545,92	11,2295	0,0000	24,51	-4,879	0,62	0,000
760,57	126,068	10,000	50,15	542,95	11,2479	0,0000	24,51	-4,879	0,62	0,000
761,71	126,250	10,000	49,87	539,99	11,2566	0,0000	24,51	-4,879	0,62	0,000
762,84	126,451	10,000	49,57	536,72	11,2700	0,0000	24,51	-4,879	0,62	0,000
763,97	126,633	10,000	49,30	533,77	11,2885	0,0000	24,51	-4,879	0,62	0,000
765,11	126,818	10,000	49,02	530,77	11,3085	0,0000	24,51	-4,879	0,62	0,000
766,24	127,018	10,000	48,72	527,52	11,3219	0,0000	24,51	-4,879	0,62	0,000
767,37	127,200	10,000	48,45	524,56	11,3330	0,0000	24,51	-4,879	0,62	0,000
768,50	127,385	10,000	48,17	521,56	11,3536	0,0000	24,51	-4,879	0,62	0,000
769,63	127,568	10,000	47,90	518,59	11,3642	0,0000	24,51	-4,879	0,62	0,000
770,77	127,768	10,000	47,60	515,34	11,3757	0,0000	24,51	-4,879	0,62	0,000
771,90	127,951	10,000	47,32	512,36	11,3884	0,0000	24,51	-4,879	0,62	0,000
773,03	128,135	10,000	47,05	509,38	11,4018	0,0000	24,51	-4,879	0,62	0,000
774,16	128,317	10,000	46,78	506,43	11,4198	0,0000	24,51	-4,879	0,62	0,000
775,28	128,517	10,000	46,48	503,18	11,4279	0,0000	24,51	-4,879	0,62	0,000
776,41	128,700	10,000	46,20	500,20	11,4308	0,0000	24,51	-4,879	0,62	0,000
777,54	128,885	10,000	45,92	497,21	11,4433	0,0000	24,50	-4,879	0,62	0,000
778,66	129,067	10,000	45,65	494,25	11,4494	0,0000	24,50	-4,879	0,62	0,000
779,79	129,250	10,000	45,38	491,27	11,4631	0,0000	24,50	-4,879	0,62	0,000
780,93	129,451	10,000	45,07	488,00	11,4820	0,0000	24,50	-4,879	0,62	0,000
782,05	129,635	10,000	44,80	485,03	11,5013	0,0000	24,50	-4,879	0,62	0,000
783,18	129,818	10,000	44,52	482,05	11,5124	0,0000	24,50	-4,879	0,62	0,000
784,31	130,001	10,000	44,25	479,07	11,5295	0,0000	24,50	-4,879	0,62	0,000
785,44	130,201	10,000	43,95	475,82	11,5493	0,0000	24,50	-4,879	0,62	0,000
786,57	130,385	10,000	43,67	472,85	11,5753	0,0000	24,50	-4,879	0,62	0,000
787,70	130,568	10,000	43,40	469,87	11,5926	0,0000	24,50	-4,879	0,62	0,000
788,82	130,750	10,000	43,13	466,91	11,6123	0,0000	24,50	-4,879	0,62	0,000
789,95	130,933	10,000	42,85	463,93	11,6355	0,0000	24,50	-4,879	0,62	0,000
791,08	131,133	10,000	42,55	460,69	11,6517	0,0000	24,50	-4,879	0,62	0,000
792,21	131,317	10,000	42,28	457,71	11,6684	0,0000	24,50	-4,879	0,62	0,000
793,34	131,501	10,000	42,00	454,71	11,6849	0,0000	24,50	-4,879	0,62	0,000
794,47	131,683	10,000	41,73	451,75	11,7026	0,0000	24,50	-4,879	0,62	0,000
795,60	131,883	10,000	41,43	448,51	11,7175	0,0000	24,50	-4,879	0,62	0,000
796,72	132,067	10,000	41,15	445,53	11,7362	0,0000	24,50	-4,879	0,62	0,000
797,85	132,250	10,000	40,88	442,55	11,7512	0,0000	24,50	-4,879	0,62	0,000
798,98	132,433	10,000	40,60	439,57	11,7625	0,0000	24,50	-4,879	0,62	0,000
800,11	132,634	10,000	40,30	436,31	11,7802	0,0000	24,50	-4,879	0,62	0,000
801,25	132,816	10,000	40,03	433,35	11,7946	0,0000	24,50	-4,879	0,62	0,000
802,38	133,001	10,000	39,75	430,35	11,8191	0,0000	24,50	-4,879	0,62	0,000
803,51	133,184	10,000	39,47	427,37	11,8384	0,0000	24,49	-4,879	0,62	0,000
804,63	133,384	10,000	39,17	424,13	11,8602	0,0000	24,49	-4,879	0,62	0,000
805,76	133,568	10,000	38,90	421,15	11,8836	0,0000	24,49	-4,879	0,62	0,000
806,89	133,751	10,000	38,62	418,17	11,9047	0,0000	24,49	-4,879	0,62	0,000
808,01	133,933	10,000	38,35	415,22	11,9312	0,0000	24,48	-4,879	0,62	0,000
809,14	134,134	10,000	38,05	411,95	11,9537	0,0000	24,48	-4,879	0,62	0,000
810,28	134,316	10,000	37,78	408,99	11,9741	0,0000	24,48	-4,879	0,62	0,000
811,41	134,501	10,000	37,50	405,99	11,9900	0,0000	24,48	-4,879	0,62	0,000
812,54	134,684	10,000	37,22	403,01	12,0132	0,0000	24,48	-4,879	0,62	0,000
813,67	134,883	10,000	36,93	399,79	12,0263	0,0000	24,48	-4,879	0,62	0,000
814,80	135,066	10,000	36,65	396,81	12,0532	0,0000	24,48	-4,879	0,62	0,000
815,92	135,251	10,000	36,37	393,81	12,0771	0,0000	24,48	-4,879	0,62	0,000
817,05	135,434	10,000	36,10	390,84	12,1045	0,0000	24,48	-4,879	0,62	0,000
818,18	135,616	10,000	35,83	387,88	12,1232	0,0000	24,48	-4,879	0,62	0,000
819,29	135,816	10,000	35,53	384,63	12,1417	0,0000	24,48	-4,879	0,62	0,000
820,30	135,983	10,000	35,28	381,92	12,1586	0,0000	24,48	-4,879	0,62	0,000
821,44	136,168	10,000	35,00	378,93	12,1839	0,0000	24,48	-4,879	0,62	0,000
822,57	136,351	10,000	34,72	375,95	12,2155	0,0000	24,48	-4,879	0,62	0,000
823,70	136,533	10,000	34,45	372,99	12,2321	0,0000	24,48	-4,879	0,62	0,000
824,83	136,733	10,000	34,15	369,74	12,2478	0,0000	24,48	-4,879	0,62	0,000
825,97	136,918	10,000	33,87	366,75	12,2707	0,0000	24,48	-4,879	0,62	0,000
827,09	137,101	10,000	33,60	363,77	12,2920	0,0000	24,48	-4,879	0,62	0,000
828,22	137,283	10,000	33,33	360,81	12,3164	0,0000	24,48	-4,879	0,62	0,000
829,35	137,484	10,000	33,02	357,54	12,3459	0,0000	24,48	-4,879	0,62	0,000
830,48	137,666	10,000	32,75	354,59	12,3757	0,0000	24,48	-4,879	0,62	0,000
831,60	137,850	10,000	32,48	351,61	12,4044	0,0000	24,48	-4,879	0,62	0,000
832,73	138,034	10,000	32,20	348,61	12,4331	0,0000	24,48	-4,879	0,62	0,000
833,86	138,216	10,000	31,93	345,66	12,4585	0,0000	24,48	-4,879	0,62	0,000
834,98	138,416	10,000	31,63	342,41	12,4872	0,0000	24,48	-4,879	0,62	0,000
836,11	138,601	10,000	31,35	339,41	12,5176	0,0000	24,48	-4,879	0,62	0,000
837,23	138,784	10,000	31,07	336,43	12,5412	0,0000	24,48	-4,879	0,62	0,000
838,23	138,950	10,000	30,83	333,75	12,5728	0,0000	24,48	-4,879	0,62	0,000
839,36	139,134	10,000	30,55	330,75	12,6067	0,0000	24,48	-4,879	0,62	0,000
840,48	139,316	10,000	30,28	327,79	12,6350	0,0000	24,48	-4,879	0,62	0,000
841,61	139,517	10,000	29,97	324,52	12,6693	0,0000	24,48	-4,879	0,62	0,000
842,74	139,701	10,000	29,70	321,55	12,6928	0,0000	24,48	-4,879	0,62	0,000
843,87	139,883	10,000	29,43	318,59	12,7228	0,0000	24,48	-4,879	0,62	0,000
844,99	140,067	10,000	29,15	315,59	12,7619	0,0000	24,48	-4,879	0,62	0,000
846,12	140,251	10,000	28,87	312,61	12,7887	0,0000	24,48	-4,879	0,62	0,000
847,24	140,450	10,000	28,58	309,39	12,8268	0,0000	24,48	-4,879	0,62	0,000
848,36	140,634	10,000	28,30	306,39	12,8531	0,0000	24,48	-4,879	0,62	0,000
849,49	140,816	10,000	28,03	303,43	12,8852	0,0000	24,48	-4,879	0,62	0,000
850,61	141,001	10,000	27,75	300,43	12,9187	0,0000	24,47	-4,879	0,62	0,000
851,74	141,184	10,000	27,47	297,46	12,9572	0,0000	24,47	-4,879	0,62	0,000
852,87	141,384	10,000	27,17	294,21	12,9925	0,0000	24,47	-4,879	0,62	0,000
854,00	141,566	10,000	26,90	291,25	13,0420	0,0000	24,47	-4,879	0,62	0,000
855,13	141,751	10,000	26,62	288,25	13,0816	0,0000	24,47	-4,879	0,62	0,000
856,26	141,934	10,000	26,35	285,28	13,1225	0,0000	24,47	-4,879	0,62	0,000
857,27	142,101	10,000	26,10	282,57	13,1571	0,0000	24,47	-4,879	0,62	0,000
858,40	142,299	10,000	25,80	279,34	13,2137	0,0000	24,47	-4,879	0,62	0,000
859,53	142,484	10,000	25,52	276,35	13,2525	0,0000	24,47	-4,879	0,62	0,000
860,65	142,666	10,000	25,25	273,39	13,2968	0,0000	24,47	-4,879	0,62	0,000
861,78	142,849	10,000	24,98	270,41	13,3460	0,0000	24,47	-4,879	0,62	0,000
862,91	143,051	10,000	24,67	267,14	13,3772	0,0000	24,47	-4,879	0,62	0,000
864,03	143,234	10,000	24,40	264,17	13,4127	0,0000	24,47	-4,879	0,62	0,000
865,16	143,417	10,000	24,12	261,19	13,4514	0,0000	24,47	-4,879	0,62	0,000
866,29	143,601	10,000	23,85	258,21	13,4937	0,0000	24,47	-4,879	0,62	0,000
867,43	143,801	10,000	23,55	254,96	13,5469	0,0000	24,47	-4,879	0,62	0,000
868,55	143,984	10,000	23,27	251,99	13,5960	0,0000	24,47	-4,879	0,62	0,000
869,68	144,166	10,000	23,00	249,03	13,6550	0,0000	24,47	-4,879	0,62	0,000
870,81	144,351	10,000	22,72	246,03	13,7106	0,0000	24,47	-4,879	0,62	0,000
871,94	144,533	10,000	22,45	243,07	13,7673	0,0000	24,47	-4,879	0,62	0,000
873,07	144,734	10,000	22,15	239,81	13,8155	0,0000	24,47	-4,879	0,62	0,000
874,19	144,917	10,000	21,87	236,83	13,8678	0,0000	24,47	-4,879	0,62	0,000
875,32	145,101	10,000	21,60	233,85	13,9236	0,0000	24,47	-4,879	0,62	0,000
876,45	145,284	10,000	21,32	230,87	13,9856	0,0000	24,47	-4,879	0,62	0,000
877,58	145,484	10,000	21,02	227,63	14,0311	0,0000	24,47	-4,879	0,62	0,000
878,70	145,666	10,000	20,75	224,67	14,0841	0,0000	24,47	-4,879	0,62	0,000
879,83	145,849	10,000	20,48	221,69	14,1487	0,0000	24,47	-4,879	0,62	0,000
880,96	146,034	10,000	20,20	218,69	14,2116	0,0000	24,47	-4,879	0,62	0,000
882,09	146,217	10,000	19,92	215,72	14,2804	0,0000	24,46	-4,879	0,62	0,000
883,21	146,417	10,000	19,62	212,47	14,3542	0,0000	24,46	-4,879	0,62	0,000
884,35	146,601	10,000	19,35	209,49	14,4275	0,0000	24,46	-4,879	0,62	0,000
885,47	146,784	10,000	19,07	206,51	14,5059	0,0000	24,46	-4,879	0,62	0,000
886,61	146,966	10,000	18,80	203,56	14,5769	0,0000	24,46	-4,879	0,62	0,000
887,74	147,167	10,000	18,50	200,29	14,6512	0,0000	24,46	-4,879	0,62	0,000
888,86	147,349	10,000	18,23	197,33	14,7328	0,0000	24,46	-4,879	0,62	0,000
889,98	147,534	10,000	17,95	194,33	14,8177	0,0000	24,46	-4,879	0,62	0,000
891,11	147,717	10,000	17,67	191,36	14,9032	0,0000	24,46	-4,879	0,62	0,000
892,24	147,899	10,000	17,40	188,40	14,9848	0,0000	24,46	-4,879	0,62	0,000
893,36	148,099	10,000	17,10	185,15	15,0573	0,0000	24,46	-4,879	0,62	0,000
894,49	148,284	10,000	16,82	182,15	15,1526	0,0000	24,46	-4,879	0,62	0,000
895,62	148,467	10,000	16,55	179,18	15,2441	0,0000	24,46	-4,879	0,62	0,000
896,75	148,650	10,000	16,27	176,20	15,3364	0,0000	24,46	-4,879	0,62	0,000
897,87	148,850	10,000	15,97	172,95	15,4275	0,0000	24,46	-4,879	0,62	0,000
899,01	149,034	10,000	15,70	169,98	15,5193	0,0000	24,46	-4,879	0,62	0,000
900,13	149,217	10,000	15,42	167,00	15,5978	0,0000	24,46	-4,879	0,62	0,000
901,25	149,399	10,000	15,15	164,04	15,6773	0,0000	24,46	-4,879	0,62	0,000
902,38	149,584	10,000	14,87	161,04	15,8246	0,0000	24,46	-4,879	0,62	0,000
903,51	149,784	10,000	14,57	157,80	15,9313	0,0000	24,46	-4,879	0,62	0,000
904,63	149,967	10,000	14,30	154,82	16,0285	0,0000	24,46	-4,879	0,62	0,000
905,77	150,150	10,000	14,02	151,84	16,1334	0,0000	24,46	-4,879	0,62	0,000
906,89	150,332	10,000	13,75	148,88	16,2327	0,0000	24,46	-4,879	0,62	0,000
908,01	150,517	10,000	13,47	145,89	16,3293	0,0000	24,46	-4,879	0,62	0,000
909,14	150,717	10,000	13,17	142,64	16,4344	0,0000	24,46	-4,879	0,62	0,000
910,26	150,899	10,000	12,90	139,68	16,5397	0,0000	24,46	-4,879	0,62	0,000
911,39	151,082	10,000	12,63	136,70	16,6535	0,0000	24,46	-4,879	0,62	0,000
912,53	151,266	10,000	12,35	133,73	16,7574	0,0000	24,46	-4,879	0,62	0,000
913,67	151,464	10,000	12,05	130,50	16,8584	0,0000	24,46	-4,879	0,62	0,000
914,80	151,648	10,000	11,78	127,52	16,9910	0,0000	24,46	-4,879	0,62	0,000
915,93	151,831	10,000	11,50	124,55	17,1204	0,0000	24,46	-4,879	0,62	0,000
917,06	152,013	10,000	11,23	121,59	17,2227	0,0000	24,46	-4,879	0,62	0,000
918,19	152,213	10,000	10,93	118,34	17,3643	0,0000	24,46	-4,879	0,62	0,000
919,31	152,395	10,000	10,66	115,38	17,5117	0,0000	24,46	-4,879	0,62	0,000
920,44	152,581	10,000	10,38	112,37	17,6647	0,0000	24,46	-4,879	0,62	0,000
921,56	152,762	10,000	10,11	109,43	17,8203	0,0000	24,46	-4,879	0,62	0,000
922,69	152,945	10,000	9,83	106,45	17,9565	0,0000	24,46	-4,879	0,62	0,000
923,81	153,145	10,000	9,53	103,20	18,1363	0,0000	24,46	-4,879	0,62	0,000
924,95	153,327	10,000	9,26	100,25	18,3020	0,0000	24,46	-4,879	0,62	0,000
926,09	153,511	10,000	8,98	97,27	18,4935	0,0000	24,46	-4,879	0,62	0,000
927,21	153,709	10,000	8,69	94,04	18,7220	0,0000	24,46	-4,879	0,62	0,000
928,34	153,894	10,000	8,41	91,05	18,9527	0,0000	24,46	-4,879	0,62	0,000
929,60	154,062	0,000	8,16	88,32	19,2547	0,0000	24,46	-4,879	0,62	0,000
