Name           :	Sample4	
User           :		
Date           :	2023-xx-xx	

Probe1         :		
Perimeter      : 		

Probe2         :		
Perimeter      : 		

Trough         :		
Width          :		
Area           :		
Symmetric comp :		

Subphase       :		
Surface tension:		
pH             :		
Temperature    :		

Addition       :		
Concentration  :		
Unit           :	         	

Substance1     :		
MW             :		
Concentration  :		
Unit           :	           	
Volume         :		

Substance2     :		
MW             : 		
Concentration  : 		
Unit           :	         	
Volume         : 		

Substrate      :		
Height         : 		
Shape          : 	       	
Width          :		
Thickness      :		


t[s]	Bpos	Bspd	A[cm²]	Mma[Å²]	P1[mN/m]	P2[mN/m]	T[°C]	SP[V]	pH	AD[V]
620,11	102,786	10,000	85,07	552,64	11,6483	0,0000	24,70	-4,879	0,62	0,000
621,23	102,969	10,000	84,80	550,85	11,6633	0,0000	24,70	-4,879	0,62	0,000
622,24	103,134	10,000	84,55	549,24	11,6696	0,0000	24,70	-4,879	0,62	0,000
623,37	103,319	10,000	84,27	547,44	11,6795	0,0000	24,70	-4,879	0,62	0,000
624,51	103,519	10,000	83,97	545,49	11,6933	0,0000	24,70	-4,879	0,62	0,000
625,64	103,701	10,000	83,70	543,72	11,7083	0,0000	24,70	-4,879	0,62	0,000
626,76	103,886	10,000	83,42	541,92	11,7175	0,0000	24,70	-4,879	0,62	0,000
627,89	104,069	10,000	83,15	540,13	11,7274	0,0000	24,70	-4,879	0,62	0,000
629,03	104,269	10,000	82,85	538,18	11,7420	0,0000	24,70	-4,879	0,62	0,000
630,16	104,452	10,000	82,57	536,40	11,7559	0,0000	24,70	-4,879	0,62	0,000
631,30	104,634	10,000	82,30	534,62	11,7743	0,0000	24,70	-4,879	0,62	0,000
632,43	104,836	10,000	82,00	532,66	11,7901	0,0000	24,70	-4,879	0,62	0,000
633,56	105,019	10,000	81,72	530,88	11,7930	0,0000	24,70	-4,879	0,62	0,000
634,70	105,201	10,000	81,45	529,10	11,8104	0,0000	24,70	-4,879	0,62	0,000
635,83	105,384	10,000	81,17	527,32	11,8210	0,0000	24,70	-4,879	0,62	0,000
636,95	105,586	10,000	80,87	525,35	11,8291	0,0000	24,70	-4,879	0,62	0,000
638,07	105,769	10,000	80,60	523,57	11,8441	0,0000	24,70	-4,879	0,62	0,000
639,21	105,952	10,000	80,32	521,78	11,8564	0,0000	24,70	-4,879	0,62	0,000
640,34	106,134	10,000	80,05	520,01	11,8658	0,0000	24,70	-4,879	0,62	0,000
641,46	106,319	10,000	79,77	518,21	11,8818	0,0000	24,70	-4,879	0,62	0,000
642,59	106,518	10,000	79,47	516,27	11,8958	0,0000	24,70	-4,879	0,62	0,000
643,73	106,702	10,000	79,20	514,47	11,9137	0,0000	24,70	-4,879	0,62	0,000
644,85	106,885	10,000	78,92	512,69	11,9321	0,0000	24,69	-4,879	0,62	0,000
645,98	107,069	10,000	78,65	510,90	11,9458	0,0000	24,69	-4,879	0,62	0,000
647,12	107,269	10,000	78,35	508,95	11,9614	0,0000	24,69	-4,879	0,62	0,000
648,25	107,452	10,000	78,07	507,17	11,9749	0,0000	24,69	-4,879	0,62	0,000
649,36	107,635	10,000	77,80	505,38	11,9854	0,0000	24,69	-4,879	0,62	0,000
650,49	107,819	10,000	77,52	503,59	11,9958	0,0000	24,69	-4,879	0,62	0,000
651,62	108,001	10,000	77,25	501,82	12,0068	0,0000	24,69	-4,879	0,62	0,000
652,75	108,202	10,000	76,95	499,86	12,0204	0,0000	24,69	-4,879	0,62	0,000
653,87	108,385	10,000	76,67	498,07	12,0360	0,0000	24,69	-4,879	0,62	0,000
655,01	108,567	10,000	76,40	496,30	12,0503	0,0000	24,69	-4,879	0,62	0,000
656,14	108,769	10,000	76,10	494,34	12,0649	0,0000	24,69	-4,879	0,62	0,000
657,26	108,952	10,000	75,82	492,55	12,0833	0,0000	24,69	-4,879	0,62	0,000
658,39	109,134	10,000	75,55	490,78	12,1087	0,0000	24,69	-4,879	0,62	0,000
659,50	109,317	10,000	75,27	488,99	12,1259	0,0000	24,69	-4,879	0,62	0,000
660,51	109,484	10,000	75,02	487,37	12,1401	0,0000	24,69	-4,879	0,62	0,000
661,64	109,669	10,000	74,75	485,57	12,1529	0,0000	24,69	-4,879	0,62	0,000
662,77	109,867	10,000	74,45	483,63	12,1649	0,0000	24,69	-4,879	0,62	0,000
663,90	110,051	10,000	74,17	481,84	12,1870	0,0000	24,69	-4,879	0,62	0,000
665,03	110,234	10,000	73,90	480,06	12,1938	0,0000	24,69	-4,879	0,62	0,000
666,16	110,417	10,000	73,62	478,27	12,2075	0,0000	24,68	-4,879	0,62	0,000
667,29	110,601	10,000	73,35	476,49	12,2247	0,0000	24,68	-4,879	0,62	0,000
668,43	110,801	10,000	73,05	474,54	12,2381	0,0000	24,68	-4,879	0,62	0,000
669,55	110,984	10,000	72,77	472,75	12,2564	0,0000	24,68	-4,879	0,62	0,000
670,68	111,167	10,000	72,50	470,96	12,2710	0,0000	24,68	-4,879	0,62	0,000
671,82	111,367	10,000	72,20	469,01	12,2885	0,0000	24,68	-4,879	0,62	0,000
672,95	111,552	10,000	71,92	467,22	12,3098	0,0000	24,68	-4,879	0,62	0,000
674,07	111,735	10,000	71,65	465,43	12,3256	0,0000	24,68	-4,879	0,62	0,000
675,20	111,917	10,000	71,37	463,66	12,3402	0,0000	24,68	-4,879	0,62	0,000
676,32	112,101	10,000	71,10	461,87	12,3566	0,0000	24,68	-4,879	0,62	0,000
677,45	112,301	10,000	70,80	459,92	12,3748	0,0000	24,68	-4,879	0,62	0,000
678,57	112,485	10,000	70,52	458,12	12,3938	0,0000	24,68	-4,879	0,62	0,000
679,70	112,669	10,000	70,25	456,34	12,4068	0,0000	24,68	-4,879	0,62	0,000
680,82	112,852	10,000	69,97	454,55	12,4272	0,0000	24,68	-4,879	0,62	0,000
681,95	113,035	10,000	69,70	452,76	12,4467	0,0000	24,68	-4,879	0,62	0,000
683,07	113,235	10,000	69,40	450,81	12,4637	0,0000	24,68	-4,879	0,62	0,000
684,20	113,419	10,000	69,12	449,03	12,4828	0,0000	24,68	-4,879	0,62	0,000
685,33	113,602	10,000	68,85	447,24	12,5024	0,0000	24,68	-4,879	0,62	0,000
686,46	113,785	10,000	68,57	445,45	12,5190	0,0000	24,68	-4,879	0,62	0,000
687,59	113,969	10,000	68,30	443,67	12,5409	0,0000	24,68	-4,879	0,62	0,000
688,72	114,169	10,000	68,00	441,72	12,5611	0,0000	24,68	-4,879	0,62	0,000
689,85	114,352	10,000	67,72	439,93	12,5813	0,0000	24,68	-4,879	0,62	0,000
690,98	114,534	10,000	67,45	438,16	12,6006	0,0000	24,68	-4,879	0,62	0,000
692,10	114,718	10,000	67,17	436,36	12,6162	0,0000	24,68	-4,879	0,62	0,000
693,22	114,901	10,000	66,90	434,59	12,6366	0,0000	24,68	-4,879	0,62	0,000
694,36	115,102	10,000	66,60	432,63	12,6557	0,0000	24,67	-4,879	0,62	0,000
695,48	115,284	10,000	66,32	430,85	12,6678	0,0000	24,67	-4,879	0,62	0,000
696,60	115,468	10,000	66,05	429,05	12,6853	0,0000	24,67	-4,879	0,62	0,000
697,73	115,652	10,000	65,77	427,27	12,7077	0,0000	24,67	-4,879	0,62	0,000
698,87	115,852	10,000	65,47	425,32	12,7282	0,0000	24,67	-4,879	0,62	0,000
699,99	116,035	10,000	65,20	423,53	12,7472	0,0000	24,67	-4,879	0,62	0,000
701,12	116,217	10,000	64,92	421,76	12,7707	0,0000	24,67	-4,879	0,62	0,000
702,25	116,402	10,000	64,65	419,96	12,7895	0,0000	24,67	-4,879	0,62	0,000
703,38	116,602	10,000	64,35	418,01	12,8070	0,0000	24,67	-4,879	0,62	0,000
704,51	116,785	10,000	64,07	416,22	12,8304	0,0000	24,67	-4,879	0,62	0,000
705,64	116,968	10,000	63,80	414,44	12,8537	0,0000	24,67	-4,879	0,62	0,000
706,77	117,152	10,000	63,52	412,65	12,8758	0,0000	24,67	-4,879	0,62	0,000
707,90	117,350	10,000	63,22	410,71	12,9020	0,0000	24,67	-4,879	0,62	0,000
709,03	117,534	10,000	62,95	408,93	12,9180	0,0000	24,67	-4,879	0,62	0,000
710,16	117,717	10,000	62,67	407,14	12,9386	0,0000	24,67	-4,879	0,62	0,000
711,29	117,902	10,000	62,40	405,34	12,9544	0,0000	24,66	-4,879	0,62	0,000
712,44	118,102	10,000	62,10	403,39	12,9828	0,0000	24,66	-4,879	0,62	0,000
713,57	118,284	10,000	61,82	401,62	13,0086	0,0000	24,66	-4,879	0,62	0,000
714,70	118,467	10,000	61,55	399,83	13,0341	0,0000	24,66	-4,879	0,62	0,000
715,83	118,650	10,000	61,27	398,05	13,0527	0,0000	24,66	-4,879	0,62	0,000
716,96	118,852	10,000	60,97	396,09	13,0783	0,0000	24,66	-4,879	0,62	0,000
718,09	119,034	10,000	60,70	394,31	13,1068	0,0000	24,66	-4,879	0,62	0,000
719,22	119,217	10,000	60,42	392,53	13,1299	0,0000	24,66	-4,879	0,62	0,000
720,35	119,417	10,000	60,12	390,58	13,1521	0,0000	24,66	-4,879	0,62	0,000
721,49	119,600	10,000	59,85	388,79	13,1764	0,0000	24,66	-4,879	0,62	0,000
722,61	119,785	10,000	59,57	386,99	13,1992	0,0000	24,66	-4,879	0,62	0,000
723,75	119,968	10,000	59,30	385,21	13,2210	0,0000	24,66	-4,879	0,62	0,000
724,75	120,134	10,000	59,05	383,59	13,2409	0,0000	24,66	-4,879	0,62	0,000
725,88	120,335	10,000	58,75	381,63	13,2589	0,0000	24,66	-4,879	0,62	0,000
727,01	120,517	10,000	58,47	379,86	13,2875	0,0000	24,66	-4,879	0,62	0,000
728,14	120,702	10,000	58,20	378,06	13,3101	0,0000	24,66	-4,879	0,62	0,000
729,27	120,885	10,000	57,92	376,27	13,3381	0,0000	24,66	-4,879	0,62	0,000
730,40	121,068	10,000	57,65	374,49	13,3699	0,0000	24,66	-4,879	0,62	0,000
731,53	121,267	10,000	57,35	372,55	13,3975	0,0000	24,66	-4,879	0,62	0,000
732,66	121,452	10,000	57,07	370,75	13,4229	0,0000	24,66	-4,879	0,62	0,000
733,79	121,635	10,000	56,80	368,97	13,4528	0,0000	24,66	-4,879	0,62	0,000
734,93	121,834	10,000	56,50	367,03	13,4835	0,0000	24,66	-4,879	0,62	0,000
736,05	122,018	10,000	56,22	365,23	13,5014	0,0000	24,66	-4,879	0,62	0,000
737,18	122,202	10,000	55,95	363,44	13,5342	0,0000	24,66	-4,879	0,62	0,000
738,31	122,384	10,000	55,67	361,67	13,5593	0,0000	24,66	-4,879	0,62	0,000
739,45	122,584	10,000	55,37	359,72	13,5874	0,0000	24,66	-4,879	0,62	0,000
740,57	122,768	10,000	55,10	357,92	13,6160	0,0000	24,66	-4,879	0,62	0,000
741,70	122,951	10,000	54,82	356,14	13,6400	0,0000	24,66	-4,879	0,62	0,000
742,82	123,134	10,000	54,55	354,36	13,6690	0,0000	24,66	-4,879	0,62	0,000
743,82	123,301	10,000	54,30	352,73	13,6874	0,0000	24,66	-4,879	0,62	0,000
744,97	123,485	10,000	54,02	350,94	13,7188	0,0000	24,66	-4,879	0,62	0,000
746,10	123,685	10,000	53,72	348,99	13,7500	0,0000	24,66	-4,879	0,62	0,000
747,23	123,868	10,000	53,45	347,20	13,7762	0,0000	24,66	-4,879	0,62	0,000
748,36	124,051	10,000	53,17	345,42	13,8065	0,0000	24,66	-4,879	0,62	0,000
749,49	124,233	10,000	52,90	343,64	13,8429	0,0000	24,66	-4,879	0,62	0,000
750,61	124,435	10,000	52,60	341,68	13,8728	0,0000	24,66	-4,879	0,62	0,000
751,61	124,600	10,000	52,35	340,07	13,8941	0,0000	24,66	-4,879	0,62	0,000
752,75	124,785	10,000	52,07	338,27	13,9353	0,0000	24,66	-4,879	0,62	0,000
753,88	124,968	10,000	51,80	336,49	13,9608	0,0000	24,66	-4,879	0,62	0,000
755,02	125,151	10,000	51,52	334,70	13,9944	0,0000	24,66	-4,879	0,62	0,000
756,14	125,350	10,000	51,22	332,76	14,0292	0,0000	24,66	-4,879	0,62	0,000
757,27	125,535	10,000	50,95	330,96	14,0586	0,0000	24,66	-4,879	0,62	0,000
758,40	125,718	10,000	50,67	329,18	14,0892	0,0000	24,66	-4,879	0,62	0,000
759,52	125,900	10,000	50,40	327,40	14,1145	0,0000	24,66	-4,879	0,62	0,000
760,65	126,101	10,000	50,10	325,44	14,1392	0,0000	24,66	-4,879	0,62	0,000
761,77	126,283	10,000	49,82	323,67	14,1804	0,0000	24,66	-4,879	0,62	0,000
762,90	126,468	10,000	49,55	321,87	14,2167	0,0000	24,66	-4,879	0,62	0,000
764,02	126,651	10,000	49,27	320,08	14,2588	0,0000	24,66	-4,879	0,62	0,000
765,15	126,835	10,000	49,00	318,30	14,2808	0,0000	24,66	-4,879	0,62	0,000
766,27	127,017	10,000	48,72	316,52	14,3183	0,0000	24,66	-4,879	0,62	0,000
767,40	127,218	10,000	48,42	314,56	14,3521	0,0000	24,66	-4,879	0,62	0,000
768,52	127,401	10,000	48,15	312,78	14,3838	0,0000	24,66	-4,879	0,62	0,000
769,67	127,583	10,000	47,87	311,00	14,4234	0,0000	24,67	-4,879	0,62	0,000
770,79	127,767	10,000	47,60	309,22	14,4472	0,0000	24,67	-4,879	0,62	0,000
771,92	127,967	10,000	47,30	307,27	14,4845	0,0000	24,67	-4,879	0,62	0,000
773,04	128,151	10,000	47,02	305,47	14,5112	0,0000	24,67	-4,879	0,62	0,000
774,17	128,335	10,000	46,75	303,68	14,5474	0,0000	24,67	-4,879	0,62	0,000
775,29	128,517	10,000	46,48	301,91	14,5857	0,0000	24,67	-4,879	0,62	0,000
776,42	128,701	10,000	46,20	300,11	14,6179	0,0000	24,67	-4,879	0,62	0,000
777,54	128,901	10,000	45,90	298,16	14,6575	0,0000	24,67	-4,879	0,62	0,000
778,67	129,085	10,000	45,62	296,37	14,6950	0,0000	24,67	-4,879	0,62	0,000
779,79	129,268	10,000	45,35	294,59	14,7336	0,0000	24,67	-4,879	0,62	0,000
780,92	129,451	10,000	45,07	292,80	14,7676	0,0000	24,67	-4,879	0,62	0,000
782,04	129,635	10,000	44,80	291,02	14,8127	0,0000	24,67	-4,879	0,62	0,000
783,18	129,833	10,000	44,50	289,08	14,8529	0,0000	24,67	-4,879	0,62	0,000
784,31	130,017	10,000	44,23	287,29	14,8891	0,0000	24,67	-4,879	0,62	0,000
785,43	130,201	10,000	43,95	285,49	14,9327	0,0000	24,67	-4,879	0,62	0,000
786,56	130,383	10,000	43,68	283,72	14,9469	0,0000	24,67	-4,879	0,62	0,000
787,68	130,585	10,000	43,37	281,76	15,0013	0,0000	24,67	-4,879	0,62	0,000
788,81	130,768	10,000	43,10	279,97	15,0491	0,0000	24,67	-4,879	0,62	0,000
789,93	130,951	10,000	42,82	278,19	15,0791	0,0000	24,68	-4,879	0,62	0,000
791,06	131,133	10,000	42,55	276,41	15,1099	0,0000	24,68	-4,879	0,62	0,000
792,18	131,317	10,000	42,28	274,63	15,1612	0,0000	24,68	-4,879	0,62	0,000
793,31	131,518	10,000	41,97	272,66	15,1916	0,0000	24,68	-4,879	0,62	0,000
794,43	131,701	10,000	41,70	270,88	15,2395	0,0000	24,68	-4,879	0,62	0,000
795,56	131,884	10,000	41,42	269,09	15,2868	0,0000	24,68	-4,879	0,62	0,000
796,68	132,068	10,000	41,15	267,31	15,3278	0,0000	24,68	-4,879	0,62	0,000
797,82	132,251	10,000	40,87	265,52	15,3704	0,0000	24,68	-4,879	0,62	0,000
798,95	132,450	10,000	40,58	263,58	15,4226	0,0000	24,68	-4,879	0,62	0,000
800,07	132,633	10,000	40,30	261,80	15,4598	0,0000	24,68	-4,879	0,62	0,000
801,20	132,818	10,000	40,02	260,00	15,5011	0,0000	24,68	-4,879	0,62	0,000
802,32	133,001	10,000	39,75	258,21	15,5467	0,0000	24,68	-4,879	0,62	0,000
803,45	133,184	10,000	39,47	256,42	15,6013	0,0000	24,68	-4,879	0,62	0,000
804,57	133,383	10,000	39,18	254,49	15,6423	0,0000	24,68	-4,879	0,62	0,000
805,70	133,566	10,000	38,90	252,70	15,6916	0,0000	24,68	-4,879	0,62	0,000
806,82	133,750	10,000	38,63	250,92	15,7354	0,0000	24,68	-4,879	0,62	0,000
807,95	133,934	10,000	38,35	249,12	15,7817	0,0000	24,68	-4,879	0,62	0,000
809,07	134,118	10,000	38,07	247,33	15,8367	0,0000	24,68	-4,879	0,62	0,000
810,20	134,318	10,000	37,77	245,38	15,8854	0,0000	24,68	-4,879	0,62	0,000
811,32	134,500	10,000	37,50	243,61	15,9318	0,0000	24,68	-4,879	0,62	0,000
812,32	134,668	10,000	37,25	241,97	15,9816	0,0000	24,68	-4,879	0,62	0,000
813,45	134,851	10,000	36,97	240,18	16,0313	0,0000	24,68	-4,879	0,62	0,000
814,58	135,033	10,000	36,70	238,41	16,0737	0,0000	24,68	-4,879	0,62	0,000
815,70	135,216	10,000	36,43	236,62	16,1273	0,0000	24,69	-4,879	0,62	0,000
816,83	135,416	10,000	36,13	234,68	16,1803	0,0000	24,69	-4,879	0,62	0,000
817,95	135,601	10,000	35,85	232,88	16,2372	0,0000	24,69	-4,879	0,62	0,000
819,08	135,783	10,000	35,58	231,10	16,3003	0,0000	24,69	-4,879	0,62	0,000
820,20	135,968	10,000	35,30	229,30	16,3599	0,0000	24,69	-4,879	0,62	0,000
821,33	136,151	10,000	35,02	227,52	16,4159	0,0000	24,69	-4,879	0,62	0,000
822,45	136,351	10,000	34,72	225,57	16,4774	0,0000	24,69	-4,879	0,62	0,000
823,58	136,533	10,000	34,45	223,80	16,5345	0,0000	24,69	-4,879	0,62	0,000
824,70	136,718	10,000	34,17	222,00	16,6049	0,0000	24,69	-4,879	0,62	0,000
825,83	136,901	10,000	33,90	220,21	16,6760	0,0000	24,69	-4,879	0,62	0,000
826,95	137,084	10,000	33,62	218,42	16,7327	0,0000	24,69	-4,879	0,62	0,000
828,08	137,284	10,000	33,32	216,47	16,7989	0,0000	24,69	-4,879	0,62	0,000
829,20	137,466	10,000	33,05	214,70	16,8707	0,0000	24,69	-4,879	0,62	0,000
830,33	137,651	10,000	32,77	212,90	16,9264	0,0000	24,69	-4,879	0,62	0,000
831,45	137,834	10,000	32,50	211,12	16,9883	0,0000	24,69	-4,879	0,62	0,000
832,58	138,018	10,000	32,22	209,33	17,0664	0,0000	24,69	-4,879	0,62	0,000
833,70	138,201	10,000	31,95	207,54	17,1282	0,0000	24,69	-4,879	0,62	0,000
834,83	138,400	10,000	31,65	205,61	17,1990	0,0000	24,70	-4,879	0,62	0,000
835,95	138,584	10,000	31,37	203,81	17,2738	0,0000	24,70	-4,879	0,62	0,000
837,08	138,768	10,000	31,10	202,02	17,3425	0,0000	24,70	-4,879	0,62	0,000
838,20	138,951	10,000	30,82	200,24	17,4254	0,0000	24,70	-4,879	0,62	0,000
839,33	139,133	10,000	30,55	198,46	17,5122	0,0000	24,70	-4,879	0,62	0,000
840,45	139,333	10,000	30,25	196,51	17,5898	0,0000	24,70	-4,879	0,62	0,000
841,58	139,517	10,000	29,97	194,71	17,6717	0,0000	24,70	-4,879	0,62	0,000
842,70	139,701	10,000	29,70	192,93	17,7632	0,0000	24,70	-4,879	0,62	0,000
843,83	139,883	10,000	29,43	191,15	17,8541	0,0000	24,70	-4,879	0,62	0,000
844,95	140,067	10,000	29,15	189,35	17,9401	0,0000	24,70	-4,879	0,62	0,000
846,08	140,267	10,000	28,85	187,41	18,0376	0,0000	24,70	-4,879	0,62	0,000
847,20	140,451	10,000	28,57	185,62	18,1310	0,0000	24,70	-4,879	0,62	0,000
848,33	140,634	10,000	28,30	183,83	18,2203	0,0000	24,70	-4,879	0,62	0,000
849,45	140,817	10,000	28,02	182,05	18,3218	0,0000	24,70	-4,879	0,62	0,000
850,58	140,999	10,000	27,75	180,27	18,4358	0,0000	24,70	-4,879	0,62	0,000
851,70	141,201	10,000	27,45	178,31	18,5490	0,0000	24,70	-4,879	0,62	0,000
852,83	141,384	10,000	27,17	176,53	18,6518	0,0000	24,70	-4,879	0,62	0,000
853,95	141,567	10,000	26,90	174,74	18,7842	0,0000	24,70	-4,879	0,62	0,000
855,08	141,749	10,000	26,63	172,97	18,9084	0,0000	24,70	-4,879	0,62	0,000
856,20	141,933	10,000	26,35	171,18	19,0306	0,0000	24,70	-4,879	0,62	0,000
857,33	142,134	10,000	26,05	169,22	19,1724	0,0000	24,70	-4,879	0,62	0,000
858,45	142,317	10,000	25,77	167,43	19,3204	0,0000	24,70	-4,879	0,62	0,000
859,58	142,499	10,000	25,50	165,66	19,4493	0,0000	24,70	-4,879	0,62	0,000
860,70	142,683	10,000	25,23	163,87	19,6034	0,0000	24,70	-4,879	0,62	0,000
861,83	142,866	10,000	24,95	162,08	19,7324	0,0000	24,70	-4,879	0,62	0,000
862,95	143,066	10,000	24,65	160,14	19,9068	0,0000	24,70	-4,879	0,62	0,000
864,08	143,251	10,000	24,37	158,34	20,0752	0,0000	24,70	-4,879	0,62	0,000
865,20	143,433	10,000	24,10	156,56	20,2723	0,0000	24,70	-4,879	0,62	0,000
866,33	143,617	10,000	23,82	154,76	20,4209	0,0000	24,70	-4,879	0,62	0,000
867,45	143,801	10,000	23,55	152,98	20,6308	0,0000	24,70	-4,879	0,62	0,000
868,58	143,999	10,000	23,25	151,04	20,8467	0,0000	24,70	-4,879	0,62	0,000
869,70	144,184	10,000	22,97	149,24	21,0720	0,0000	24,71	-4,879	0,62	0,000
870,83	144,367	10,000	22,70	147,46	21,3055	0,0000	24,71	-4,879	0,62	0,000
871,95	144,551	10,000	22,42	145,67	21,5637	0,0000	24,71	-4,879	0,62	0,000
873,08	144,733	10,000	22,15	143,90	21,7828	0,0000	24,71	-4,879	0,62	0,000
874,20	144,934	10,000	21,85	141,93	22,0040	0,0000	24,71	-4,879	0,62	0,000
875,33	145,116	10,000	21,58	140,16	22,2532	0,0000	24,70	-4,879	0,62	0,000
876,45	145,299	10,000	21,30	138,37	22,5194	0,0000	24,70	-4,879	0,62	0,000
877,58	145,484	10,000	21,02	136,58	22,7847	0,0000	24,70	-4,879	0,62	0,000
878,70	145,667	10,000	20,75	134,79	23,0368	0,0000	24,70	-4,879	0,62	0,000
879,83	145,867	10,000	20,45	132,84	23,3548	0,0000	24,70	-4,879	0,62	0,000
880,95	146,051	10,000	20,17	131,05	23,6388	0,0000	24,70	-4,879	0,62	0,000
882,08	146,234	10,000	19,90	129,27	23,9439	0,0000	24,70	-4,879	0,62	0,000
883,20	146,416	10,000	19,63	127,49	24,3236	0,0000	24,70	-4,879	0,62	0,000
884,33	146,599	10,000	19,35	125,71	24,6852	0,0000	24,70	-4,879	0,62	0,000
885,45	146,783	10,000	19,08	123,92	25,0179	0,0000	24,70	-4,879	0,62	0,000
886,58	146,984	10,000	18,77	121,96	25,4303	0,0000	24,70	-4,879	0,62	0,000
887,70	147,166	10,000	18,50	120,19	25,7959	0,0000	24,71	-4,879	0,62	0,000
888,83	147,351	10,000	18,22	118,39	26,1792	0,0000	24,71	-4,879	0,62	0,000
889,95	147,533	10,000	17,95	116,61	26,6224	0,0000	24,71	-4,879	0,62	0,000
891,08	147,717	10,000	17,67	114,81	27,0571	0,0000	24,71	-4,879	0,62	0,000
892,20	147,917	10,000	17,37	112,87	27,4421	0,0000	24,71	-4,879	0,62	0,000
893,32	148,099	10,000	17,10	111,09	27,9016	0,0000	24,71	-4,879	0,62	0,000
894,45	148,284	10,000	16,82	109,29	28,3793	0,0000	24,71	-4,879	0,62	0,000
895,57	148,466	10,000	16,55	107,52	28,8842	0,0000	24,71	-4,879	0,62	0,000
896,70	148,649	10,000	16,28	105,73	29,4316	0,0000	24,71	-4,879	0,62	0,000
897,82	148,849	10,000	15,98	103,78	30,0440	0,0000	24,71	-4,879	0,62	0,000
898,95	149,034	10,000	15,70	101,99	30,5490	0,0000	24,71	-4,879	0,62	0,000
900,07	149,217	10,000	15,42	100,20	31,1064	0,0000	24,71	-4,879	0,62	0,000
901,20	149,399	10,000	15,15	98,42	31,7723	0,0000	24,71	-4,879	0,62	0,000
902,32	149,584	10,000	14,87	96,63	32,4871	0,0000	24,71	-4,879	0,62	0,000
903,45	149,782	10,000	14,58	94,69	33,1556	0,0000	24,71	-4,879	0,62	0,000
904,57	149,967	10,000	14,30	92,89	33,7651	0,0000	24,71	-4,879	0,62	0,000
905,70	150,149	10,000	14,03	91,12	34,4454	0,0000	24,71	-4,879	0,62	0,000
906,82	150,334	10,000	13,75	89,32	35,0730	0,0000	24,71	-4,879	0,62	0,000
907,95	150,516	10,000	13,48	87,54	35,8176	0,0000	24,71	-4,879	0,62	0,000
909,07	150,717	10,000	13,17	85,58	36,5315	0,0000	24,71	-4,879	0,62	0,000
910,20	150,900	10,000	12,90	83,80	37,1586	0,0000	24,71	-4,879	0,62	0,000
911,33	151,082	10,000	12,63	82,02	37,7235	0,0000	24,71	-4,879	0,62	0,000
912,45	151,266	10,000	12,35	80,24	38,3994	0,0000	24,71	-4,879	0,62	0,000
913,58	151,448	10,000	12,08	78,46	39,0454	0,0000	24,71	-4,879	0,62	0,000
914,70	151,648	10,000	11,78	76,51	39,7729	0,0000	24,71	-4,879	0,62	0,000
915,83	151,831	10,000	11,50	74,73	40,6283	0,0000	24,71	-4,879	0,62	0,000
916,95	152,013	10,000	11,23	72,95	41,2509	0,0000	24,71	-4,879	0,62	0,000
918,08	152,198	10,000	10,95	71,15	41,8464	0,0000	24,71	-4,879	0,62	0,000
919,20	152,380	10,000	10,68	69,38	42,5144	0,0000	24,71	-4,879	0,62	0,000
920,33	152,580	10,000	10,38	67,43	43,2382	0,0000	24,71	-4,879	0,62	0,000
921,45	152,763	10,000	10,11	65,65	43,7907	0,0000	24,71	-4,879	0,62	0,000
922,58	152,945	10,000	9,83	63,87	44,3732	0,0000	24,71	-4,879	0,62	0,000
923,70	153,128	10,000	9,56	62,09	44,9653	0,0000	24,71	-4,879	0,62	0,000
924,83	153,312	10,000	9,28	60,30	45,3780	0,0000	24,71	-4,879	0,62	0,000
925,95	153,511	10,000	8,98	58,36	45,7566	0,0000	24,71	-4,879	0,62	0,000
927,08	153,693	10,000	8,71	56,59	46,2315	0,0000	24,71	-4,879	0,62	0,000
928,19	153,877	10,000	8,43	54,79	46,6018	0,0000	24,71	-4,879	0,62	0,000
929,32	154,059	10,000	8,16	53,02	47,0023	0,0000	24,71	-4,879	0,62	0,000
