Name           :	Sample6	
User           :		
Date           :	2023-xx-xx	

Probe1         :		
Perimeter      : 		

Probe2         :		
Perimeter      : 		

Trough         :		
Width          :		
Area           :		
Symmetric comp :		

Subphase       :		
Surface tension:		
pH             :		
Temperature    :		

Addition       :		
Concentration  :		
Unit           :	         	

Substance1     :		
MW             :		
Concentration  :		
Unit           :	           	
Volume         :		

Substance2     :		
MW             : 		
Concentration  : 		
Unit           :	         	
Volume         : 		

Substrate      :		
Height         : 		
Shape          : 	       	
Width          :		
Thickness      :		


t[s]	Bpos	Bspd	A[cm²]	Mma[Å²]	P1[mN/m]	P2[mN/m]	T[°C]	SP[V]	pH	AD[V]
632,68	104,869	10,000	81,95	781,22	6,0509	0,0000	25,07	-4,879	0,63	0,000
633,81	105,051	10,000	81,67	778,62	6,0798	0,0000	25,07	-4,879	0,63	0,000
634,93	105,236	10,000	81,40	775,98	6,1165	0,0000	25,07	-4,879	0,63	0,000
636,06	105,418	10,000	81,12	773,37	6,1447	0,0000	25,07	-4,879	0,63	0,000
637,18	105,601	10,000	80,85	770,75	6,1769	0,0000	25,07	-4,879	0,63	0,000
638,31	105,801	10,000	80,55	767,89	6,2008	0,0000	25,07	-4,879	0,63	0,000
639,43	105,986	10,000	80,27	765,25	6,2271	0,0000	25,07	-4,879	0,63	0,000
640,56	106,168	10,000	80,00	762,65	6,2541	0,0000	25,07	-4,879	0,63	0,000
641,69	106,351	10,000	79,72	760,03	6,2836	0,0000	25,07	-4,879	0,63	0,000
642,82	106,534	10,000	79,45	757,41	6,3062	0,0000	25,07	-4,879	0,63	0,000
643,95	106,735	10,000	79,15	754,53	6,3352	0,0000	25,07	-4,879	0,63	0,000
645,08	106,919	10,000	78,87	751,91	6,3696	0,0000	25,07	-4,879	0,63	0,000
646,21	107,102	10,000	78,60	749,28	6,4078	0,0000	25,07	-4,879	0,63	0,000
647,34	107,285	10,000	78,32	746,66	6,4354	0,0000	25,07	-4,879	0,63	0,000
648,47	107,485	10,000	78,02	743,80	6,4752	0,0000	25,07	-4,879	0,63	0,000
649,60	107,669	10,000	77,75	741,18	6,5030	0,0000	25,06	-4,879	0,63	0,000
650,72	107,852	10,000	77,47	738,56	6,5235	0,0000	25,06	-4,879	0,63	0,000
651,85	108,034	10,000	77,20	735,96	6,5620	0,0000	25,06	-4,879	0,63	0,000
652,98	108,234	10,000	76,90	733,10	6,5861	0,0000	25,06	-4,879	0,63	0,000
654,11	108,419	10,000	76,62	730,46	6,6221	0,0000	25,06	-4,879	0,63	0,000
655,23	108,601	10,000	76,35	727,85	6,6592	0,0000	25,06	-4,879	0,63	0,000
656,37	108,784	10,000	76,07	725,23	6,6942	0,0000	25,06	-4,879	0,63	0,000
657,50	108,985	10,000	75,77	722,35	6,7097	0,0000	25,06	-4,879	0,63	0,000
658,63	109,169	10,000	75,50	719,73	6,7498	0,0000	25,06	-4,879	0,63	0,000
659,76	109,352	10,000	75,22	717,11	6,7809	0,0000	25,06	-4,879	0,63	0,000
660,89	109,534	10,000	74,95	714,51	6,8167	0,0000	25,06	-4,879	0,63	0,000
662,02	109,734	10,000	74,65	711,65	6,8522	0,0000	25,06	-4,879	0,63	0,000
663,14	109,919	10,000	74,37	709,01	6,8849	0,0000	25,06	-4,879	0,63	0,000
664,27	110,101	10,000	74,10	706,40	6,9161	0,0000	25,06	-4,879	0,63	0,000
665,40	110,284	10,000	73,82	703,78	6,9466	0,0000	25,06	-4,879	0,63	0,000
666,53	110,467	10,000	73,55	701,16	6,9701	0,0000	25,06	-4,879	0,63	0,000
667,66	110,669	10,000	73,25	698,28	6,9985	0,0000	25,06	-4,879	0,63	0,000
668,79	110,852	10,000	72,97	695,66	7,0346	0,0000	25,06	-4,879	0,63	0,000
669,92	111,034	10,000	72,70	693,06	7,0633	0,0000	25,06	-4,879	0,63	0,000
671,06	111,219	10,000	72,42	690,42	7,1015	0,0000	25,06	-4,879	0,63	0,000
672,19	111,419	10,000	72,12	687,56	7,1381	0,0000	25,06	-4,879	0,63	0,000
673,32	111,602	10,000	71,85	684,94	7,1765	0,0000	25,06	-4,879	0,63	0,000
674,46	111,785	10,000	71,57	682,32	7,2099	0,0000	25,06	-4,879	0,63	0,000
675,58	111,985	10,000	71,27	679,46	7,2439	0,0000	25,06	-4,879	0,63	0,000
676,71	112,169	10,000	71,00	676,83	7,2721	0,0000	25,06	-4,879	0,63	0,000
677,84	112,352	10,000	70,72	674,21	7,2985	0,0000	25,06	-4,879	0,63	0,000
678,97	112,535	10,000	70,45	671,59	7,3358	0,0000	25,06	-4,879	0,63	0,000
680,10	112,735	10,000	70,15	668,73	7,3656	0,0000	25,06	-4,879	0,63	0,000
681,23	112,919	10,000	69,87	666,11	7,3952	0,0000	25,06	-4,879	0,63	0,000
682,36	113,102	10,000	69,60	663,49	7,4354	0,0000	25,06	-4,879	0,63	0,000
683,49	113,285	10,000	69,32	660,87	7,4542	0,0000	25,06	-4,879	0,63	0,000
684,63	113,484	10,000	69,02	658,03	7,4880	0,0000	25,06	-4,879	0,63	0,000
685,75	113,669	10,000	68,75	655,39	7,5344	0,0000	25,06	-4,879	0,63	0,000
686,89	113,851	10,000	68,47	652,78	7,5689	0,0000	25,06	-4,879	0,63	0,000
688,01	114,034	10,000	68,20	650,16	7,6204	0,0000	25,06	-4,879	0,63	0,000
689,15	114,235	10,000	67,90	647,28	7,6598	0,0000	25,06	-4,879	0,63	0,000
690,29	114,418	10,000	67,62	644,66	7,6920	0,0000	25,07	-4,879	0,63	0,000
691,42	114,601	10,000	67,35	642,06	7,7256	0,0000	25,07	-4,879	0,63	0,000
692,55	114,784	10,000	67,07	639,44	7,7581	0,0000	25,07	-4,879	0,63	0,000
693,68	114,985	10,000	66,77	636,56	7,7900	0,0000	25,07	-4,879	0,63	0,000
694,81	115,168	10,000	66,50	633,94	7,8312	0,0000	25,07	-4,879	0,63	0,000
695,94	115,352	10,000	66,22	631,31	7,8710	0,0000	25,07	-4,879	0,63	0,000
697,07	115,535	10,000	65,95	628,69	7,9081	0,0000	25,07	-4,879	0,63	0,000
698,20	115,735	10,000	65,65	625,83	7,9440	0,0000	25,07	-4,879	0,63	0,000
699,33	115,918	10,000	65,37	623,21	7,9777	0,0000	25,07	-4,879	0,63	0,000
700,46	116,102	10,000	65,10	620,59	8,0118	0,0000	25,07	-4,879	0,63	0,000
701,59	116,285	10,000	64,82	617,97	8,0442	0,0000	25,07	-4,879	0,63	0,000
702,72	116,484	10,000	64,52	615,13	8,0813	0,0000	25,07	-4,879	0,63	0,000
703,85	116,667	10,000	64,25	612,51	8,1242	0,0000	25,07	-4,879	0,63	0,000
704,98	116,852	10,000	63,97	609,87	8,1630	0,0000	25,07	-4,879	0,63	0,000
706,11	117,035	10,000	63,70	607,24	8,1978	0,0000	25,07	-4,879	0,63	0,000
707,24	117,234	10,000	63,40	604,40	8,2282	0,0000	25,07	-4,879	0,63	0,000
708,37	117,418	10,000	63,12	601,76	8,2513	0,0000	25,07	-4,879	0,63	0,000
709,49	117,602	10,000	62,85	599,14	8,2874	0,0000	25,07	-4,879	0,63	0,000
710,62	117,785	10,000	62,57	596,52	8,3255	0,0000	25,07	-4,879	0,63	0,000
711,75	117,968	10,000	62,30	593,90	8,3671	0,0000	25,07	-4,879	0,63	0,000
712,87	118,168	10,000	62,00	591,04	8,4007	0,0000	25,08	-4,879	0,63	0,000
714,00	118,350	10,000	61,72	588,44	8,4327	0,0000	25,08	-4,879	0,63	0,000
715,13	118,535	10,000	61,45	585,80	8,4613	0,0000	25,08	-4,879	0,63	0,000
716,27	118,717	10,000	61,17	583,19	8,4961	0,0000	25,08	-4,879	0,63	0,000
717,40	118,918	10,000	60,87	580,31	8,5359	0,0000	25,08	-4,879	0,63	0,000
718,52	119,100	10,000	60,60	577,71	8,5740	0,0000	25,08	-4,879	0,63	0,000
719,65	119,285	10,000	60,32	575,07	8,6101	0,0000	25,08	-4,879	0,63	0,000
720,79	119,468	10,000	60,05	572,45	8,6499	0,0000	25,08	-4,879	0,63	0,000
721,92	119,667	10,000	59,75	569,61	8,6940	0,0000	25,08	-4,879	0,63	0,000
723,05	119,852	10,000	59,47	566,97	8,7265	0,0000	25,08	-4,879	0,63	0,000
724,18	120,034	10,000	59,20	564,36	8,7514	0,0000	25,08	-4,879	0,63	0,000
725,31	120,218	10,000	58,92	561,72	8,7903	0,0000	25,08	-4,879	0,63	0,000
726,44	120,417	10,000	58,62	558,88	8,8295	0,0000	25,08	-4,879	0,63	0,000
727,57	120,600	10,000	58,35	556,26	8,8534	0,0000	25,08	-4,879	0,63	0,000
728,71	120,784	10,000	58,07	553,64	8,8929	0,0000	25,08	-4,879	0,63	0,000
729,84	120,968	10,000	57,80	551,00	8,9314	0,0000	25,08	-4,879	0,63	0,000
730,97	121,168	10,000	57,50	548,14	8,9678	0,0000	25,08	-4,879	0,63	0,000
732,09	121,350	10,000	57,22	545,54	9,0017	0,0000	25,08	-4,879	0,63	0,000
733,22	121,535	10,000	56,95	542,90	9,0315	0,0000	25,08	-4,879	0,63	0,000
734,36	121,718	10,000	56,67	540,28	9,0721	0,0000	25,08	-4,879	0,63	0,000
735,49	121,918	10,000	56,37	537,42	9,1102	0,0000	25,08	-4,879	0,63	0,000
736,62	122,102	10,000	56,10	534,79	9,1481	0,0000	25,08	-4,879	0,63	0,000
737,76	122,285	10,000	55,82	532,17	9,1798	0,0000	25,08	-4,879	0,63	0,000
738,89	122,484	10,000	55,52	529,33	9,2116	0,0000	25,08	-4,879	0,63	0,000
740,02	122,668	10,000	55,25	526,69	9,2523	0,0000	25,08	-4,879	0,63	0,000
741,16	122,851	10,000	54,97	524,07	9,2757	0,0000	25,08	-4,879	0,63	0,000
742,29	123,034	10,000	54,70	521,47	9,3108	0,0000	25,08	-4,879	0,63	0,000
743,42	123,234	10,000	54,40	518,61	9,3388	0,0000	25,08	-4,879	0,63	0,000
744,55	123,417	10,000	54,12	515,99	9,3738	0,0000	25,08	-4,879	0,63	0,000
745,69	123,601	10,000	53,85	513,35	9,4055	0,0000	25,08	-4,879	0,63	0,000
746,82	123,784	10,000	53,57	510,74	9,4296	0,0000	25,08	-4,879	0,63	0,000
747,95	123,985	10,000	53,27	507,86	9,4648	0,0000	25,08	-4,879	0,63	0,000
749,09	124,168	10,000	53,00	505,24	9,4969	0,0000	25,08	-4,879	0,63	0,000
750,22	124,351	10,000	52,72	502,62	9,5261	0,0000	25,08	-4,879	0,63	0,000
751,35	124,550	10,000	52,42	499,78	9,5508	0,0000	25,08	-4,879	0,63	0,000
752,47	124,735	10,000	52,15	497,14	9,5780	0,0000	25,08	-4,879	0,63	0,000
753,61	124,917	10,000	51,87	494,54	9,6103	0,0000	25,08	-4,879	0,63	0,000
754,74	125,101	10,000	51,60	491,90	9,6467	0,0000	25,08	-4,879	0,63	0,000
755,86	125,285	10,000	51,32	489,27	9,6810	0,0000	25,07	-4,879	0,63	0,000
756,99	125,485	10,000	51,02	486,42	9,7025	0,0000	25,07	-4,879	0,63	0,000
758,13	125,667	10,000	50,75	483,81	9,7296	0,0000	25,07	-4,879	0,63	0,000
759,26	125,850	10,000	50,47	481,19	9,7465	0,0000	25,07	-4,879	0,63	0,000
760,39	126,050	10,000	50,17	478,33	9,7754	0,0000	25,07	-4,879	0,63	0,000
761,52	126,235	10,000	49,90	475,69	9,8084	0,0000	25,07	-4,879	0,63	0,000
762,65	126,418	10,000	49,62	473,07	9,8460	0,0000	25,07	-4,879	0,63	0,000
763,78	126,601	10,000	49,35	470,45	9,8780	0,0000	25,07	-4,879	0,63	0,000
764,91	126,800	10,000	49,05	467,61	9,9020	0,0000	25,07	-4,879	0,63	0,000
766,04	126,985	10,000	48,77	464,97	9,9206	0,0000	25,07	-4,879	0,63	0,000
767,17	127,167	10,000	48,50	462,36	9,9368	0,0000	25,07	-4,879	0,63	0,000
768,31	127,351	10,000	48,22	459,72	9,9677	0,0000	25,07	-4,879	0,63	0,000
769,44	127,551	10,000	47,92	456,86	9,9941	0,0000	25,07	-4,879	0,63	0,000
770,57	127,733	10,000	47,65	454,26	10,0163	0,0000	25,07	-4,879	0,63	0,000
771,70	127,918	10,000	47,37	451,62	10,0368	0,0000	25,07	-4,879	0,63	0,000
772,84	128,100	10,000	47,10	449,02	10,0513	0,0000	25,07	-4,879	0,63	0,000
773,97	128,301	10,000	46,80	446,14	10,0670	0,0000	25,07	-4,879	0,63	0,000
775,10	128,485	10,000	46,52	443,52	10,0863	0,0000	25,07	-4,879	0,63	0,000
776,24	128,667	10,000	46,25	440,91	10,1059	0,0000	25,07	-4,879	0,63	0,000
777,37	128,850	10,000	45,98	438,29	10,1235	0,0000	25,07	-4,879	0,63	0,000
778,50	129,051	10,000	45,67	435,41	10,1451	0,0000	25,07	-4,879	0,63	0,000
779,63	129,233	10,000	45,40	432,81	10,1664	0,0000	25,07	-4,879	0,63	0,000
780,76	129,418	10,000	45,12	430,17	10,1845	0,0000	25,07	-4,879	0,63	0,000
781,90	129,617	10,000	44,83	427,33	10,2067	0,0000	25,07	-4,879	0,63	0,000
783,03	129,801	10,000	44,55	424,69	10,2133	0,0000	25,07	-4,879	0,63	0,000
784,17	129,985	10,000	44,27	422,07	10,2302	0,0000	25,07	-4,879	0,63	0,000
785,30	130,168	10,000	44,00	419,45	10,2460	0,0000	25,07	-4,879	0,63	0,000
786,43	130,367	10,000	43,70	416,61	10,2680	0,0000	25,07	-4,879	0,63	0,000
787,56	130,551	10,000	43,42	413,97	10,2808	0,0000	25,07	-4,879	0,63	0,000
788,70	130,735	10,000	43,15	411,34	10,3017	0,0000	25,07	-4,879	0,63	0,000
789,83	130,918	10,000	42,87	408,72	10,3176	0,0000	25,07	-4,879	0,63	0,000
790,96	131,117	10,000	42,58	405,88	10,3424	0,0000	25,07	-4,879	0,63	0,000
792,08	131,301	10,000	42,30	403,24	10,3676	0,0000	25,07	-4,879	0,63	0,000
793,21	131,484	10,000	42,02	400,62	10,3892	0,0000	25,07	-4,879	0,63	0,000
794,34	131,667	10,000	41,75	398,02	10,3996	0,0000	25,07	-4,879	0,63	0,000
795,47	131,868	10,000	41,45	395,14	10,4224	0,0000	25,08	-4,879	0,63	0,000
796,60	132,051	10,000	41,17	392,52	10,4331	0,0000	25,08	-4,879	0,63	0,000
797,73	132,234	10,000	40,90	389,89	10,4540	0,0000	25,08	-4,879	0,63	0,000
798,86	132,418	10,000	40,62	387,27	10,4776	0,0000	25,08	-4,879	0,63	0,000
799,99	132,618	10,000	40,32	384,41	10,5045	0,0000	25,08	-4,879	0,63	0,000
801,13	132,801	10,000	40,05	381,79	10,5220	0,0000	25,08	-4,879	0,63	0,000
802,26	132,984	10,000	39,77	379,17	10,5302	0,0000	25,08	-4,879	0,63	0,000
803,39	133,168	10,000	39,50	376,55	10,5493	0,0000	25,08	-4,879	0,63	0,000
804,53	133,366	10,000	39,20	373,71	10,5709	0,0000	25,08	-4,879	0,63	0,000
805,66	133,551	10,000	38,92	371,07	10,5914	0,0000	25,08	-4,879	0,63	0,000
806,79	133,733	10,000	38,65	368,46	10,6193	0,0000	25,08	-4,879	0,63	0,000
807,93	133,934	10,000	38,35	365,59	10,6372	0,0000	25,08	-4,879	0,63	0,000
809,06	134,116	10,000	38,08	362,98	10,6563	0,0000	25,08	-4,879	0,63	0,000
810,18	134,301	10,000	37,80	360,34	10,6718	0,0000	25,08	-4,879	0,63	0,000
811,31	134,483	10,000	37,53	357,74	10,6862	0,0000	25,08	-4,879	0,63	0,000
812,44	134,666	10,000	37,25	355,12	10,7172	0,0000	25,08	-4,879	0,63	0,000
813,57	134,868	10,000	36,95	352,24	10,7369	0,0000	25,07	-4,879	0,63	0,000
814,71	135,050	10,000	36,68	349,64	10,7679	0,0000	25,07	-4,879	0,63	0,000
815,84	135,233	10,000	36,40	347,01	10,7922	0,0000	25,07	-4,879	0,63	0,000
816,97	135,434	10,000	36,10	344,14	10,8227	0,0000	25,07	-4,879	0,63	0,000
818,10	135,616	10,000	35,83	341,53	10,8388	0,0000	25,07	-4,879	0,63	0,000
819,23	135,801	10,000	35,55	338,89	10,8661	0,0000	25,07	-4,879	0,63	0,000
820,36	135,984	10,000	35,27	336,27	10,8884	0,0000	25,07	-4,879	0,63	0,000
821,49	136,183	10,000	34,98	333,43	10,9167	0,0000	25,07	-4,879	0,63	0,000
822,62	136,368	10,000	34,70	330,79	10,9391	0,0000	25,07	-4,879	0,63	0,000
823,76	136,551	10,000	34,42	328,17	10,9597	0,0000	25,07	-4,879	0,63	0,000
824,89	136,734	10,000	34,15	325,55	10,9954	0,0000	25,07	-4,879	0,63	0,000
826,02	136,934	10,000	33,85	322,69	11,0256	0,0000	25,07	-4,879	0,63	0,000
827,15	137,118	10,000	33,57	320,07	11,0546	0,0000	25,07	-4,879	0,63	0,000
828,28	137,301	10,000	33,30	317,44	11,0745	0,0000	25,07	-4,879	0,63	0,000
829,41	137,483	10,000	33,03	314,84	11,0980	0,0000	25,07	-4,879	0,63	0,000
830,53	137,684	10,000	32,72	311,96	11,1338	0,0000	25,07	-4,879	0,63	0,000
831,65	137,868	10,000	32,45	309,34	11,1427	0,0000	25,07	-4,879	0,63	0,000
832,78	138,051	10,000	32,17	306,72	11,1821	0,0000	25,07	-4,879	0,63	0,000
833,90	138,233	10,000	31,90	304,12	11,2198	0,0000	25,07	-4,879	0,63	0,000
835,03	138,418	10,000	31,62	301,48	11,2483	0,0000	25,07	-4,879	0,63	0,000
836,16	138,618	10,000	31,32	298,62	11,2798	0,0000	25,07	-4,879	0,63	0,000
837,29	138,800	10,000	31,05	296,01	11,3093	0,0000	25,07	-4,879	0,63	0,000
838,42	138,983	10,000	30,78	293,39	11,3405	0,0000	25,07	-4,879	0,63	0,000
839,56	139,168	10,000	30,50	290,75	11,3719	0,0000	25,07	-4,879	0,63	0,000
840,56	139,334	10,000	30,25	288,37	11,4052	0,0000	25,07	-4,879	0,63	0,000
841,70	139,533	10,000	29,95	285,53	11,4293	0,0000	25,07	-4,879	0,63	0,000
842,83	139,717	10,000	29,67	282,89	11,4697	0,0000	25,07	-4,879	0,63	0,000
843,96	139,900	10,000	29,40	280,28	11,5018	0,0000	25,07	-4,879	0,63	0,000
845,08	140,084	10,000	29,12	277,64	11,5313	0,0000	25,07	-4,879	0,63	0,000
846,21	140,284	10,000	28,82	274,79	11,5676	0,0000	25,07	-4,879	0,63	0,000
847,34	140,466	10,000	28,55	272,18	11,6043	0,0000	25,07	-4,879	0,63	0,000
848,47	140,650	10,000	28,28	269,56	11,6437	0,0000	25,07	-4,879	0,63	0,000
849,60	140,833	10,000	28,00	266,94	11,6908	0,0000	25,07	-4,879	0,63	0,000
850,74	141,033	10,000	27,70	264,08	11,7347	0,0000	25,07	-4,879	0,63	0,000
851,87	141,217	10,000	27,42	261,44	11,7726	0,0000	25,06	-4,879	0,63	0,000
853,01	141,399	10,000	27,15	258,84	11,8181	0,0000	25,06	-4,879	0,63	0,000
854,13	141,583	10,000	26,88	256,21	11,8562	0,0000	25,06	-4,879	0,63	0,000
855,27	141,783	10,000	26,58	253,35	11,9006	0,0000	25,06	-4,879	0,63	0,000
856,40	141,966	10,000	26,30	250,73	11,9497	0,0000	25,06	-4,879	0,63	0,000
857,53	142,151	10,000	26,02	248,09	11,9915	0,0000	25,06	-4,879	0,63	0,000
858,68	142,349	10,000	25,73	245,25	12,0479	0,0000	25,06	-4,879	0,63	0,000
859,81	142,534	10,000	25,45	242,61	12,0939	0,0000	25,05	-4,879	0,63	0,000
860,94	142,717	10,000	25,17	239,99	12,1430	0,0000	25,05	-4,879	0,63	0,000
862,08	142,901	10,000	24,90	237,37	12,1840	0,0000	25,05	-4,879	0,63	0,000
863,21	143,101	10,000	24,60	234,51	12,2264	0,0000	25,05	-4,879	0,63	0,000
864,35	143,283	10,000	24,33	231,91	12,2852	0,0000	25,05	-4,879	0,63	0,000
865,48	143,467	10,000	24,05	229,27	12,3334	0,0000	25,05	-4,879	0,63	0,000
866,61	143,667	10,000	23,75	226,41	12,3850	0,0000	25,05	-4,879	0,63	0,000
867,74	143,851	10,000	23,47	223,78	12,4342	0,0000	25,05	-4,879	0,63	0,000
868,87	144,034	10,000	23,20	221,16	12,4894	0,0000	25,05	-4,879	0,63	0,000
870,01	144,217	10,000	22,92	218,54	12,5542	0,0000	25,05	-4,879	0,63	0,000
871,14	144,417	10,000	22,62	215,68	12,6128	0,0000	25,05	-4,879	0,63	0,000
872,27	144,599	10,000	22,35	213,08	12,6684	0,0000	25,04	-4,879	0,63	0,000
873,40	144,784	10,000	22,07	210,44	12,7188	0,0000	25,04	-4,879	0,63	0,000
874,54	144,967	10,000	21,80	207,82	12,7826	0,0000	25,04	-4,879	0,63	0,000
875,66	145,167	10,000	21,50	204,96	12,8337	0,0000	25,04	-4,879	0,63	0,000
876,79	145,351	10,000	21,22	202,34	12,8949	0,0000	25,04	-4,879	0,63	0,000
877,92	145,533	10,000	20,95	199,73	12,9585	0,0000	25,04	-4,879	0,63	0,000
879,06	145,717	10,000	20,67	197,09	13,0247	0,0000	25,04	-4,879	0,63	0,000
880,19	145,916	10,000	20,38	194,25	13,0926	0,0000	25,04	-4,879	0,63	0,000
881,33	146,101	10,000	20,10	191,61	13,1493	0,0000	25,04	-4,879	0,63	0,000
882,46	146,283	10,000	19,83	189,01	13,2248	0,0000	25,04	-4,879	0,63	0,000
883,58	146,467	10,000	19,55	186,37	13,2912	0,0000	25,04	-4,879	0,63	0,000
884,71	146,667	10,000	19,25	183,51	13,3584	0,0000	25,04	-4,879	0,63	0,000
885,85	146,851	10,000	18,97	180,89	13,4258	0,0000	25,04	-4,879	0,63	0,000
886,98	147,033	10,000	18,70	178,28	13,5020	0,0000	25,04	-4,879	0,63	0,000
888,11	147,234	10,000	18,40	175,40	13,5659	0,0000	25,04	-4,879	0,63	0,000
889,25	147,417	10,000	18,12	172,78	13,6398	0,0000	25,04	-4,879	0,63	0,000
890,37	147,599	10,000	17,85	170,18	13,7114	0,0000	25,04	-4,879	0,63	0,000
891,50	147,784	10,000	17,57	167,54	13,7864	0,0000	25,04	-4,879	0,63	0,000
892,64	147,984	10,000	17,27	164,68	13,8586	0,0000	25,04	-4,879	0,63	0,000
893,77	148,167	10,000	17,00	162,06	13,9373	0,0000	25,04	-4,879	0,63	0,000
894,90	148,350	10,000	16,72	159,44	14,0153	0,0000	25,04	-4,879	0,63	0,000
896,03	148,533	10,000	16,45	156,83	14,1007	0,0000	25,04	-4,879	0,63	0,000
897,16	148,734	10,000	16,15	153,96	14,1843	0,0000	25,04	-4,879	0,63	0,000
898,29	148,916	10,000	15,88	151,35	14,2758	0,0000	25,04	-4,879	0,63	0,000
899,43	149,100	10,000	15,60	148,71	14,3552	0,0000	25,04	-4,879	0,63	0,000
900,57	149,300	10,000	15,30	145,85	14,4452	0,0000	25,04	-4,879	0,63	0,000
901,71	149,484	10,000	15,02	143,23	14,5417	0,0000	25,04	-4,879	0,63	0,000
902,83	149,667	10,000	14,75	140,61	14,6350	0,0000	25,04	-4,879	0,63	0,000
903,83	149,834	10,000	14,50	138,23	14,7078	0,0000	25,04	-4,879	0,63	0,000
904,97	150,017	10,000	14,22	135,60	14,7939	0,0000	25,04	-4,879	0,63	0,000
906,10	150,216	10,000	13,93	132,76	14,8825	0,0000	25,04	-4,879	0,63	0,000
907,24	150,400	10,000	13,65	130,12	14,9892	0,0000	25,04	-4,879	0,63	0,000
908,37	150,582	10,000	13,38	127,52	15,0857	0,0000	25,04	-4,879	0,63	0,000
909,50	150,766	10,000	13,10	124,90	15,1714	0,0000	25,04	-4,879	0,63	0,000
910,63	150,967	10,000	12,80	122,02	15,2691	0,0000	25,04	-4,879	0,63	0,000
911,76	151,150	10,000	12,52	119,40	15,3567	0,0000	25,04	-4,879	0,63	0,000
912,89	151,334	10,000	12,25	116,78	15,4643	0,0000	25,04	-4,879	0,63	0,000
914,03	151,516	10,000	11,98	114,17	15,5765	0,0000	25,04	-4,879	0,63	0,000
915,16	151,716	10,000	11,68	111,31	15,6708	0,0000	25,04	-4,879	0,63	0,000
916,29	151,898	10,000	11,40	108,71	15,7853	0,0000	25,04	-4,879	0,63	0,000
917,41	152,081	10,000	11,13	106,09	15,8925	0,0000	25,04	-4,879	0,63	0,000
918,55	152,280	10,000	10,83	103,25	15,9935	0,0000	25,04	-4,879	0,63	0,000
919,69	152,463	10,000	10,56	100,63	16,1061	0,0000	25,04	-4,879	0,63	0,000
920,82	152,645	10,000	10,28	98,02	16,2172	0,0000	25,04	-4,879	0,63	0,000
921,96	152,830	10,000	10,01	95,38	16,3408	0,0000	25,04	-4,879	0,63	0,000
923,09	153,028	10,000	9,71	92,54	16,4612	0,0000	25,04	-4,879	0,63	0,000
924,22	153,212	10,000	9,43	89,92	16,5843	0,0000	25,04	-4,879	0,63	0,000
925,23	153,378	10,000	9,18	87,54	16,6934	0,0000	25,04	-4,879	0,63	0,000
926,36	153,561	10,000	8,91	84,93	16,8146	0,0000	25,04	-4,879	0,63	0,000
927,49	153,743	10,000	8,64	82,33	16,9576	0,0000	25,04	-4,879	0,63	0,000
928,62	153,944	10,000	8,33	79,45	17,0892	0,0000	25,04	-4,879	0,63	0,000
